X,time,X_acceleration,Y_acceleration,temperature_intern,temperature_extern,temperature_GPS,evation,rain_24
3889,2021-04-25T08:55:00Z,58,31,35,5.7,15,2007,0
3890,2021-04-25T09:00:00Z,48,28,35,7,16,2007,0
3891,2021-04-25T09:05:00Z,14,14,35,7,16,2007,0
3892,2021-04-25T09:10:00Z,0,0,35,7,17,2007,0
3893,2021-04-25T09:15:00Z,0,0,35,7,18,2007,0
3894,2021-04-25T09:20:00Z,0,0,35,7,21,2007,0
3895,2021-04-25T09:25:00Z,0,0,35,7,22,2007,0
3896,2021-04-25T09:30:00Z,0,0,35,7,23,2007,0
3897,2021-04-25T09:35:00Z,0,0,35,7,23,2007,0
3898,2021-04-25T09:40:00Z,0,0,35,7,23,2007,0
3899,2021-04-25T09:45:00Z,0,0,35,7,24,2007,0
3900,2021-04-25T09:50:00Z,0,0,35,7,25,2007,0
3901,2021-04-25T09:55:00Z,0,0,35,7,26,2007,0
3902,2021-04-25T10:00:00Z,0,0,35,7.5,26,2007,0
3903,2021-04-25T10:05:00Z,0,0,35,7.5,28,2007,0
3904,2021-04-25T10:10:00Z,0,0,35,7.5,29,2007,0
3905,2021-04-25T10:15:00Z,0,0,35,7.5,28,2007,0
3906,2021-04-25T10:20:00Z,0,0,35,7.5,27,2007,0
3907,2021-04-25T10:25:00Z,0,0,35,7.5,26,2007,0
3908,2021-04-25T10:30:00Z,2,2,35,7.5,26,2007,0
3909,2021-04-25T10:35:00Z,30,14,35,7.5,27,2007,0
3910,2021-04-25T10:40:00Z,84,43,35,7.5,27,2007,0
3911,2021-04-25T10:45:00Z,97,62,35,7.5,26,2007,0
3912,2021-04-25T10:50:00Z,62,27,35,7.5,26,2007,0
3913,2021-04-25T10:55:00Z,79,56,35,7.5,27,2007,0
3914,2021-04-25T11:00:00Z,84,47,35,7.9,27,2007,0
3915,2021-04-25T11:05:00Z,59,30,35,7.9,27,2007,0
3916,2021-04-25T11:10:00Z,64,40,35,7.9,27,2007,0
3917,2021-04-25T11:15:00Z,57,39,35,7.9,26,2007,0
3918,2021-04-25T11:20:00Z,31,20,35,7.9,26,2007,0
3919,2021-04-25T11:25:00Z,36,21,35,7.9,26,2007,0
3920,2021-04-25T11:30:00Z,32,14,35,7.9,27,2007,0
3921,2021-04-25T11:35:00Z,34,22,35,7.9,29,2007,0
3922,2021-04-25T11:40:00Z,56,20,35,7.9,29,2007,0
3923,2021-04-25T11:45:00Z,59,24,35,7.9,29,2007,0
3924,2021-04-25T11:50:00Z,39,27,35,7.9,31,2007,0
3925,2021-04-25T11:55:00Z,0,0,35,7.9,33,2007,0
3926,2021-04-25T12:00:00Z,0,0,35,8.4,35,2007,0
3927,2021-04-25T12:05:00Z,0,0,35,8.4,36,2007,0
3928,2021-04-25T12:10:00Z,0,0,35,8.4,39,2007,0
3929,2021-04-25T12:15:00Z,0,0,35,8.4,40,2007,0
3930,2021-04-25T12:20:00Z,0,0,35,8.4,40,2007,0
3931,2021-04-25T12:25:00Z,0,0,35,8.4,40,2007,0
3932,2021-04-25T12:30:00Z,31,20,35,8.4,40,2007,0
3933,2021-04-25T12:35:00Z,41,24,35,8.4,39,2007,0
3934,2021-04-25T12:40:00Z,11,5,35,8.4,38,2007,0
3935,2021-04-25T12:45:00Z,0,0,35,8.4,37,2007,0
3936,2021-04-25T12:50:00Z,0,0,35,8.4,38,2007,0
3937,2021-04-25T12:55:00Z,0,0,35,8.4,37,2007,0
3938,2021-04-25T13:00:00Z,0,0,35,9,37,2007,0
3939,2021-04-25T13:05:00Z,0,0,35,9,37,2007,0
3940,2021-04-25T13:10:00Z,0,0,35,9,36,2007,0
3941,2021-04-25T13:15:00Z,0,0,35,9,36,2007,0
3942,2021-04-25T13:20:00Z,0,0,35,9,37,2007,0
3943,2021-04-25T13:25:00Z,25,17,35,9,36,2007,0
3944,2021-04-25T13:30:00Z,55,45,35,9,36,2007,0
3945,2021-04-25T13:35:00Z,27,11,35,9,34,2007,0
3946,2021-04-25T13:40:00Z,60,31,35,9,34,2007,0
3947,2021-04-25T13:45:00Z,48,27,35,9,34,2007,0
3948,2021-04-25T13:50:00Z,46,33,35,9,32,2007,0
3949,2021-04-25T13:55:00Z,1,0,35,9,29,2007,0
3950,2021-04-25T14:00:00Z,0,0,22,9,26,2017,0
3951,2021-04-25T14:05:00Z,0,0,22,9,24,2017,0
3952,2021-04-25T14:10:00Z,0,0,22,9,22,2017,0
3953,2021-04-25T14:15:00Z,26,22,22,9,22,2017,0
3954,2021-04-25T14:20:00Z,66,29,22,9,22,2017,0
3955,2021-04-25T14:25:00Z,82,24,22,9,23,2017,0
3956,2021-04-25T14:30:00Z,59,29,22,9,24,2017,0
3957,2021-04-25T14:35:00Z,72,29,22,9,24,2017,0
3958,2021-04-25T14:40:00Z,51,30,22,9,25,2017,0
3959,2021-04-25T14:45:00Z,49,21,22,9,24,2017,0
3960,2021-04-25T14:50:00Z,34,17,22,9,23,2017,0
3961,2021-04-25T14:55:00Z,73,38,22,9,22,2017,0
3962,2021-04-25T15:00:00Z,82,32,22,9,22,2017,0
3963,2021-04-25T15:05:00Z,95,32,22,9,24,2017,0
3964,2021-04-25T15:10:00Z,53,40,22,9,25,2017,0
3965,2021-04-25T15:15:00Z,44,17,22,9,26,2017,0
3966,2021-04-25T15:20:00Z,0,0,22,9,27,2017,0
3967,2021-04-25T15:25:00Z,0,0,22,9,26,2017,0
3968,2021-04-25T15:30:00Z,0,0,22,9,25,2017,0
3969,2021-04-25T15:35:00Z,0,0,22,9,25,2017,0
3970,2021-04-25T15:40:00Z,0,0,22,9,24,2017,0
3971,2021-04-25T15:45:00Z,0,0,22,9,23,2017,0
3972,2021-04-25T15:50:00Z,0,0,22,9,23,2017,0
3973,2021-04-25T15:55:00Z,0,0,22,9,22,2017,0
3974,2021-04-25T16:00:00Z,0,0,22,8.5,22,2017,0
3975,2021-04-25T16:05:00Z,0,0,22,8.5,22,2017,0
3976,2021-04-25T16:10:00Z,0,0,22,8.5,22,2017,0
3977,2021-04-25T16:15:00Z,0,0,22,8.5,22,2017,0
3978,2021-04-25T16:20:00Z,0,0,22,8.5,22,2017,0
3979,2021-04-25T16:25:00Z,0,0,22,8.5,21,2017,0
3980,2021-04-25T16:30:00Z,0,0,22,8.5,21,2017,0
3981,2021-04-25T16:35:00Z,4,1,22,8.5,21,2017,0
3982,2021-04-25T16:40:00Z,82,33,22,8.5,21,2017,0
3983,2021-04-25T16:45:00Z,55,24,22,8.5,21,2017,0
3984,2021-04-25T16:50:00Z,54,24,22,8.5,20,2017,0
3985,2021-04-25T16:55:00Z,76,32,22,8.5,20,2017,0
3986,2021-04-25T17:00:00Z,68,32,22,7.4,19,2017,0
3987,2021-04-25T17:05:00Z,72,33,22,7.4,20,2017,0
3988,2021-04-25T17:10:00Z,51,33,22,7.4,20,2017,0
3989,2021-04-25T17:15:00Z,76,21,22,7.4,20,2017,0
3990,2021-04-25T17:20:00Z,77,30,22,7.4,20,2017,0
3991,2021-04-25T17:25:00Z,59,32,22,7.4,20,2017,0
3992,2021-04-25T17:30:00Z,81,44,22,7.4,20,2017,0
3993,2021-04-25T17:35:00Z,59,34,22,7.4,20,2017,0
3994,2021-04-25T17:40:00Z,48,24,22,7.4,20,2017,0
3995,2021-04-25T17:45:00Z,105,36,22,7.4,20,2017,0
3996,2021-04-25T17:50:00Z,78,38,22,7.4,19,2017,0
3997,2021-04-25T17:55:00Z,63,32,22,7.4,17,2017,0
3998,2021-04-25T18:00:00Z,46,28,11,4.9,16,2038,0
3999,2021-04-25T18:05:00Z,100,44,11,4.9,15,2038,0
4000,2021-04-25T18:10:00Z,91,32,11,4.9,14,2038,0
4001,2021-04-25T18:15:00Z,54,20,11,4.9,14,2038,0
4002,2021-04-25T18:20:00Z,90,30,11,4.9,13,2038,0
4003,2021-04-25T18:25:00Z,67,30,11,4.9,12,2038,0
4004,2021-04-25T18:30:00Z,79,42,11,4.9,11,2038,0
4005,2021-04-25T18:35:00Z,73,36,11,4.9,10,2038,0
4006,2021-04-25T18:40:00Z,52,30,11,4.9,10,2038,0
4007,2021-04-25T18:45:00Z,71,36,11,4.9,10,2038,0
4008,2021-04-25T18:50:00Z,57,29,11,4.9,10,2038,0
4009,2021-04-25T18:55:00Z,1,1,11,4.9,10,2038,0
4010,2021-04-25T19:00:00Z,0,0,11,1,11,2038,0
4011,2021-04-25T19:05:00Z,0,0,11,1,11,2038,0
4012,2021-04-25T19:10:00Z,15,14,11,1,11,2038,0
4013,2021-04-25T19:15:00Z,23,13,11,1,11,2038,0
4014,2021-04-25T19:20:00Z,29,17,11,1,11,2038,0
4015,2021-04-25T19:25:00Z,57,26,11,1,11,2038,0
4016,2021-04-25T19:30:00Z,3,3,11,1,10,2038,0
4017,2021-04-25T19:35:00Z,4,2,11,1,10,2038,0
4018,2021-04-25T19:40:00Z,3,1,11,1,10,2038,0
4019,2021-04-25T19:45:00Z,0,0,11,1,11,2038,0
4020,2021-04-25T19:50:00Z,0,0,11,1,11,2038,0
4021,2021-04-25T19:55:00Z,0,0,11,1,11,2038,0
4022,2021-04-25T20:00:00Z,0,0,11,-0.9,11,2038,0
4023,2021-04-25T20:05:00Z,0,0,11,-0.9,11,2038,0
4024,2021-04-25T20:10:00Z,0,0,11,-0.9,11,2038,0
4025,2021-04-25T20:15:00Z,0,0,11,-0.9,11,2038,0
4026,2021-04-25T20:20:00Z,0,0,11,-0.9,11,2038,0
4027,2021-04-25T20:25:00Z,0,0,11,-0.9,11,2038,0
4028,2021-04-25T20:30:00Z,0,0,11,-0.9,11,2038,0
4029,2021-04-25T20:35:00Z,0,0,11,-0.9,11,2038,0
4030,2021-04-25T20:40:00Z,0,0,11,-0.9,11,2038,0
4031,2021-04-25T20:45:00Z,0,0,11,-0.9,11,2038,0
4032,2021-04-25T20:50:00Z,1,0,11,-0.9,10,2038,0
4033,2021-04-25T20:55:00Z,0,0,11,-0.9,10,2038,0
4034,2021-04-25T21:00:00Z,0,0,11,-1.9,10,2038,0
4035,2021-04-25T21:05:00Z,0,0,11,-1.9,10,2038,0
4036,2021-04-25T21:10:00Z,0,0,11,-1.9,10,2038,0
4037,2021-04-25T21:15:00Z,0,0,11,-1.9,9,2038,0
4038,2021-04-25T21:20:00Z,0,0,11,-1.9,9,2038,0
4039,2021-04-25T21:25:00Z,0,0,11,-1.9,9,2038,0
4040,2021-04-25T21:30:00Z,0,0,11,-1.9,9,2038,0
4041,2021-04-25T21:35:00Z,38,37,11,-1.9,9,2038,0
4042,2021-04-25T21:40:00Z,47,22,11,-1.9,9,2038,0
4043,2021-04-25T21:45:00Z,40,20,11,-1.9,9,2038,0
4044,2021-04-25T21:50:00Z,56,28,11,-1.9,9,2038,0
4045,2021-04-25T21:55:00Z,58,27,11,-1.9,9,2038,0
4046,2021-04-25T22:00:00Z,79,39,7,-2.4,8,2049,0
4047,2021-04-25T22:05:00Z,13,10,7,-2.4,8,2049,0
4048,2021-04-25T22:10:00Z,0,0,7,-2.4,8,2049,0
4049,2021-04-25T22:15:00Z,0,0,7,-2.4,7,2049,0
4050,2021-04-25T22:20:00Z,0,0,7,-2.4,7,2049,0
4051,2021-04-25T22:25:00Z,0,0,7,-2.4,6,2049,0
4052,2021-04-25T22:30:00Z,0,0,7,-2.4,6,2049,0
4053,2021-04-25T22:35:00Z,0,0,7,-2.4,6,2049,0
4054,2021-04-25T22:40:00Z,0,0,7,-2.4,6,2049,0
4055,2021-04-25T22:45:00Z,0,0,7,-2.4,6,2049,0
4056,2021-04-25T22:50:00Z,0,0,7,-2.4,6,2049,0
4057,2021-04-25T22:55:00Z,0,0,7,-2.4,6,2049,0
4058,2021-04-25T23:00:00Z,0,0,7,-2.6,7,2049,0
4059,2021-04-25T23:05:00Z,0,0,7,-2.6,7,2049,0
4060,2021-04-25T23:10:00Z,0,0,7,-2.6,7,2049,0
4061,2021-04-25T23:15:00Z,0,0,7,-2.6,6,2049,0
4062,2021-04-25T23:20:00Z,0,0,7,-2.6,6,2049,0
4063,2021-04-25T23:25:00Z,0,0,7,-2.6,6,2049,0
4064,2021-04-25T23:30:00Z,1,0,7,-2.6,6,2049,0
4065,2021-04-25T23:35:00Z,1,0,7,-2.6,7,2049,0
4066,2021-04-25T23:40:00Z,1,0,7,-2.6,7,2049,0
4067,2021-04-25T23:45:00Z,1,0,7,-2.6,7,2049,0
4068,2021-04-25T23:50:00Z,0,0,7,-2.6,7,2049,0
4069,2021-04-25T23:55:00Z,0,0,7,-2.6,7,2049,0
4071,2021-04-26T00:05:00Z,0,0,7,-2.6,7,2049,0
4072,2021-04-26T00:10:00Z,82,32,7,-2.6,7,2049,0
4073,2021-04-26T00:15:00Z,30,19,7,-2.6,6,2049,0
4074,2021-04-26T00:20:00Z,46,22,7,-2.6,6,2049,0
4075,2021-04-26T00:25:00Z,60,26,7,-2.6,6,2049,0
4076,2021-04-26T00:30:00Z,67,22,7,-2.6,6,2049,0
4077,2021-04-26T00:35:00Z,9,4,7,-2.6,7,2049,0
4078,2021-04-26T00:40:00Z,0,0,7,-2.6,7,2049,0
4079,2021-04-26T00:45:00Z,0,0,7,-2.6,8,2049,0
4080,2021-04-26T00:50:00Z,0,0,7,-2.6,8,2049,0
4081,2021-04-26T00:55:00Z,0,0,7,-2.6,8,2049,0
4082,2021-04-26T01:00:00Z,0,0,7,-2.4,8,2049,0
4083,2021-04-26T01:05:00Z,0,0,7,-2.4,7,2049,0
4084,2021-04-26T01:10:00Z,0,0,7,-2.4,7,2049,0
4085,2021-04-26T01:15:00Z,1,0,7,-2.4,7,2049,0
4086,2021-04-26T01:20:00Z,1,0,7,-2.4,7,2049,0
4087,2021-04-26T01:25:00Z,0,0,7,-2.4,7,2049,0
4088,2021-04-26T01:30:00Z,1,0,7,-2.4,7,2049,0
4089,2021-04-26T01:35:00Z,0,0,7,-2.4,7,2049,0
4090,2021-04-26T01:40:00Z,0,0,7,-2.4,7,2049,0
4091,2021-04-26T01:45:00Z,0,0,7,-2.4,7,2049,0
4092,2021-04-26T01:50:00Z,0,0,7,-2.4,7,2049,0
4093,2021-04-26T01:55:00Z,0,0,7,-2.4,7,2049,0
4094,2021-04-26T02:00:00Z,0,0,8,-2.8,7,2049,0
4095,2021-04-26T02:05:00Z,0,0,8,-2.8,7,2049,0
4096,2021-04-26T02:10:00Z,0,0,8,-2.8,7,2049,0
4097,2021-04-26T02:15:00Z,0,0,8,-2.8,7,2049,0
4098,2021-04-26T02:20:00Z,0,0,8,-2.8,7,2049,0
4099,2021-04-26T02:25:00Z,0,0,8,-2.8,7,2049,0
4100,2021-04-26T02:30:00Z,0,0,8,-2.8,7,2049,0
4101,2021-04-26T02:35:00Z,0,0,8,-2.8,7,2049,0
4102,2021-04-26T02:40:00Z,0,0,8,-2.8,6,2049,0
4103,2021-04-26T02:45:00Z,0,0,8,-2.8,6,2049,0
4104,2021-04-26T02:50:00Z,0,0,8,-2.8,6,2049,0
4105,2021-04-26T02:55:00Z,3,3,8,-2.8,6,2049,0
4106,2021-04-26T03:00:00Z,1,0,8,-2.9,6,2049,0
4107,2021-04-26T03:05:00Z,0,0,8,-2.9,6,2049,0
4108,2021-04-26T03:10:00Z,0,0,8,-2.9,7,2049,0
4109,2021-04-26T03:15:00Z,0,0,8,-2.9,7,2049,0
4110,2021-04-26T03:20:00Z,0,0,8,-2.9,7,2049,0
4111,2021-04-26T03:25:00Z,0,0,8,-2.9,7,2049,0
4112,2021-04-26T03:30:00Z,0,0,8,-2.9,7,2049,0
4113,2021-04-26T03:35:00Z,0,0,8,-2.9,7,2049,0
4114,2021-04-26T03:40:00Z,0,0,8,-2.9,7,2049,0
4115,2021-04-26T03:45:00Z,0,0,8,-2.9,7,2049,0
4116,2021-04-26T03:50:00Z,0,0,8,-2.9,7,2049,0
4117,2021-04-26T03:55:00Z,5,3,8,-2.9,7,2049,0
4118,2021-04-26T04:00:00Z,0,0,8,-2.5,8,2049,0
4119,2021-04-26T04:05:00Z,0,0,8,-2.5,8,2049,0
4120,2021-04-26T04:10:00Z,29,19,8,-2.5,8,2049,0
4121,2021-04-26T04:15:00Z,80,43,8,-2.5,8,2049,0
4122,2021-04-26T04:20:00Z,63,40,8,-2.5,8,2049,0
4123,2021-04-26T04:25:00Z,70,51,8,-2.5,8,2049,0
4124,2021-04-26T04:30:00Z,68,44,8,-2.5,8,2049,0
4125,2021-04-26T04:35:00Z,59,34,8,-2.5,7,2049,0
4126,2021-04-26T04:40:00Z,45,17,8,-2.5,8,2049,0
4127,2021-04-26T04:45:00Z,60,24,8,-2.5,8,2049,0
4128,2021-04-26T04:50:00Z,60,22,8,-2.5,8,2049,0
4129,2021-04-26T04:55:00Z,43,28,8,-2.5,8,2049,0
4130,2021-04-26T05:00:00Z,62,31,8,-2.2,8,2049,0
4131,2021-04-26T05:05:00Z,78,38,8,-2.2,8,2049,0
4132,2021-04-26T05:10:00Z,73,41,8,-2.2,8,2049,0
4133,2021-04-26T05:15:00Z,58,39,8,-2.2,8,2049,0
4134,2021-04-26T05:20:00Z,76,46,8,-2.2,8,2049,0
4135,2021-04-26T05:25:00Z,74,51,8,-2.2,8,2049,0
4136,2021-04-26T05:30:00Z,76,46,8,-2.2,9,2049,0
4137,2021-04-26T05:35:00Z,64,57,8,-2.2,9,2049,0
4138,2021-04-26T05:40:00Z,84,57,8,-2.2,9,2049,0
4139,2021-04-26T05:45:00Z,66,54,8,-2.2,10,2049,0
4140,2021-04-26T05:50:00Z,68,60,8,-2.2,10,2049,0
4141,2021-04-26T05:55:00Z,80,49,8,-2.2,11,2049,0
4142,2021-04-26T06:00:00Z,90,56,14,-0.6,11,2099,0
4143,2021-04-26T06:05:00Z,79,36,14,-0.6,11,2099,0
4144,2021-04-26T06:10:00Z,37,33,14,-0.6,12,2099,0
4145,2021-04-26T06:15:00Z,0,0,14,-0.6,12,2099,0
4146,2021-04-26T06:20:00Z,31,27,14,-0.6,12,2099,0
4147,2021-04-26T06:25:00Z,47,28,14,-0.6,13,2099,0
4148,2021-04-26T06:30:00Z,76,33,14,-0.6,13,2099,0
4149,2021-04-26T06:35:00Z,70,48,14,-0.6,13,2099,0
4150,2021-04-26T06:40:00Z,52,42,14,-0.6,13,2099,0
4151,2021-04-26T06:45:00Z,33,24,14,-0.6,13,2099,0
4152,2021-04-26T06:50:00Z,62,44,14,-0.6,14,2099,0
4153,2021-04-26T06:55:00Z,73,36,14,-0.6,14,2099,0
4154,2021-04-26T07:00:00Z,74,38,14,1.6,14,2099,0
4155,2021-04-26T07:05:00Z,55,45,14,1.6,14,2099,0
4156,2021-04-26T07:10:00Z,83,60,14,1.6,14,2099,0
4157,2021-04-26T07:15:00Z,83,57,14,1.6,14,2099,0
4158,2021-04-26T07:20:00Z,85,58,14,1.6,14,2099,0
4159,2021-04-26T07:25:00Z,85,43,14,1.6,14,2099,0
4160,2021-04-26T07:30:00Z,79,54,14,1.6,14,2099,0
4161,2021-04-26T07:35:00Z,87,42,14,1.6,14,2099,0
4162,2021-04-26T07:40:00Z,85,64,14,1.6,14,2099,0
4163,2021-04-26T07:45:00Z,54,27,14,1.6,14,2099,0
4164,2021-04-26T07:50:00Z,83,36,14,1.6,15,2099,0
4165,2021-04-26T07:55:00Z,84,41,14,1.6,15,2099,0
4166,2021-04-26T08:00:00Z,73,36,14,3.3,14,2099,0.1
4167,2021-04-26T08:05:00Z,78,47,14,3.3,14,2099,0.1
4168,2021-04-26T08:10:00Z,52,37,14,3.3,13,2099,0.1
4169,2021-04-26T08:15:00Z,65,30,14,3.3,13,2099,0.1
4170,2021-04-26T08:20:00Z,63,35,14,3.3,12,2099,0.1
4171,2021-04-26T08:25:00Z,136,112,14,3.3,12,2099,0.1
4172,2021-04-26T08:30:00Z,98,62,14,3.3,11,2099,0.1
4173,2021-04-26T08:35:00Z,67,32,14,3.3,10,2099,0.1
4174,2021-04-26T08:40:00Z,11,8,14,3.3,10,2099,0.1
4175,2021-04-26T08:45:00Z,0,0,14,3.3,10,2099,0.1
4176,2021-04-26T08:50:00Z,0,0,14,3.3,10,2099,0.1
4177,2021-04-26T08:55:00Z,0,0,14,3.3,10,2099,0.1
4178,2021-04-26T09:00:00Z,0,0,14,1.6,11,2099,0.9
4179,2021-04-26T09:05:00Z,0,0,14,1.6,11,2099,0.9
4180,2021-04-26T09:10:00Z,0,0,14,1.6,11,2099,0.9
4181,2021-04-26T09:15:00Z,0,0,14,1.6,11,2099,0.9
4182,2021-04-26T09:20:00Z,0,0,14,1.6,11,2099,0.9
4183,2021-04-26T09:25:00Z,0,0,14,1.6,11,2099,0.9
4184,2021-04-26T09:30:00Z,0,0,14,1.6,11,2099,0.9
4185,2021-04-26T09:35:00Z,0,0,14,1.6,11,2099,0.9
4186,2021-04-26T09:40:00Z,0,0,14,1.6,11,2099,0.9
4187,2021-04-26T09:45:00Z,0,0,14,1.6,11,2099,0.9
4188,2021-04-26T09:50:00Z,0,0,14,1.6,11,2099,0.9
4189,2021-04-26T09:55:00Z,0,0,14,1.6,11,2099,0.9
4190,2021-04-26T10:00:00Z,3,1,12,2.5,11,1966,1.4
4191,2021-04-26T10:05:00Z,0,0,12,2.5,11,1966,1.4
4192,2021-04-26T10:10:00Z,46,22,12,2.5,11,1966,1.4
4193,2021-04-26T10:15:00Z,63,27,12,2.5,11,1966,1.4
4194,2021-04-26T10:20:00Z,78,37,12,2.5,11,1966,1.4
4195,2021-04-26T10:25:00Z,65,40,12,2.5,11,1966,1.4
4196,2021-04-26T10:30:00Z,88,64,12,2.5,12,1966,1.4
4197,2021-04-26T10:35:00Z,99,44,12,2.5,11,1966,1.4
4198,2021-04-26T10:40:00Z,77,43,12,2.5,11,1966,1.4
4199,2021-04-26T10:45:00Z,107,65,12,2.5,11,1966,1.4
4200,2021-04-26T10:50:00Z,70,43,12,2.5,11,1966,1.4
4201,2021-04-26T10:55:00Z,80,45,12,2.5,11,1966,1.4
4202,2021-04-26T11:00:00Z,87,39,12,2.4,11,1966,1.8
4203,2021-04-26T11:05:00Z,69,51,12,2.4,11,1966,1.8
4204,2021-04-26T11:10:00Z,88,81,12,2.4,11,1966,1.8
4205,2021-04-26T11:15:00Z,109,92,12,2.4,10,1966,1.8
4206,2021-04-26T11:20:00Z,100,89,12,2.4,10,1966,1.8
4207,2021-04-26T11:25:00Z,82,90,12,2.4,10,1966,1.8
4208,2021-04-26T11:30:00Z,116,110,12,2.4,10,1966,1.8
4209,2021-04-26T11:35:00Z,119,79,12,2.4,11,1966,1.8
4210,2021-04-26T11:40:00Z,108,89,12,2.4,11,1966,1.8
4211,2021-04-26T11:45:00Z,116,72,12,2.4,11,1966,1.8
4212,2021-04-26T11:50:00Z,106,73,12,2.4,11,1966,1.8
4213,2021-04-26T11:55:00Z,84,78,12,2.4,12,1966,1.8
4214,2021-04-26T12:00:00Z,88,50,12,2.9,12,1966,2.3
4215,2021-04-26T12:05:00Z,76,50,12,2.9,12,1966,2.3
4216,2021-04-26T12:10:00Z,104,49,12,2.9,12,1966,2.3
4217,2021-04-26T12:15:00Z,62,45,12,2.9,12,1966,2.3
4218,2021-04-26T12:20:00Z,14,11,12,2.9,12,1966,2.3
4219,2021-04-26T12:25:00Z,0,0,12,2.9,12,1966,2.3
4220,2021-04-26T12:30:00Z,0,0,12,2.9,12,1966,2.3
4221,2021-04-26T12:35:00Z,0,0,12,2.9,13,1966,2.3
4222,2021-04-26T12:40:00Z,0,0,12,2.9,13,1966,2.3
4223,2021-04-26T12:45:00Z,0,0,12,2.9,13,1966,2.3
4224,2021-04-26T12:50:00Z,3,2,12,2.9,13,1966,2.3
4225,2021-04-26T12:55:00Z,56,39,12,2.9,13,1966,2.3
4226,2021-04-26T13:00:00Z,68,50,12,3.5,13,1966,2.4
4227,2021-04-26T13:05:00Z,70,46,12,3.5,14,1966,2.4
4228,2021-04-26T13:10:00Z,95,74,12,3.5,14,1966,2.4
4229,2021-04-26T13:15:00Z,107,59,12,3.5,14,1966,2.4
4230,2021-04-26T13:20:00Z,106,46,12,3.5,14,1966,2.4
4231,2021-04-26T13:25:00Z,67,40,12,3.5,15,1966,2.4
4232,2021-04-26T13:30:00Z,71,42,12,3.5,15,1966,2.4
4233,2021-04-26T13:35:00Z,106,51,12,3.5,15,1966,2.4
4234,2021-04-26T13:40:00Z,32,27,12,3.5,16,1966,2.4
4235,2021-04-26T13:45:00Z,60,32,12,3.5,16,1966,2.4
4236,2021-04-26T13:50:00Z,58,47,12,3.5,17,1966,2.4
4237,2021-04-26T13:55:00Z,62,28,12,3.5,18,1966,2.4
4238,2021-04-26T14:00:00Z,0,0,24,4.5,18,1984,2.4
4239,2021-04-26T14:05:00Z,0,0,24,4.5,19,1984,2.4
4240,2021-04-26T14:10:00Z,0,0,24,4.5,19,1984,2.4
4241,2021-04-26T14:15:00Z,0,0,24,4.5,19,1984,2.4
4242,2021-04-26T14:20:00Z,0,0,24,4.5,18,1984,2.4
4243,2021-04-26T14:25:00Z,0,0,24,4.5,18,1984,2.4
4244,2021-04-26T14:30:00Z,0,0,24,4.5,18,1984,2.4
4245,2021-04-26T14:35:00Z,0,0,24,4.5,19,1984,2.4
4246,2021-04-26T14:40:00Z,0,0,24,4.5,20,1984,2.4
4247,2021-04-26T14:45:00Z,0,0,24,4.5,21,1984,2.4
4248,2021-04-26T14:50:00Z,0,0,24,4.5,22,1984,2.4
4249,2021-04-26T14:55:00Z,0,0,24,4.5,22,1984,2.4
4250,2021-04-26T15:00:00Z,0,0,24,5.3,21,1984,2.4
4251,2021-04-26T15:05:00Z,0,0,24,5.3,22,1984,2.4
4252,2021-04-26T15:10:00Z,0,0,24,5.3,22,1984,2.4
4253,2021-04-26T15:15:00Z,0,0,24,5.3,23,1984,2.4
4254,2021-04-26T15:20:00Z,0,0,24,5.3,24,1984,2.4
4255,2021-04-26T15:25:00Z,0,0,24,5.3,24,1984,2.4
4256,2021-04-26T15:30:00Z,0,0,24,5.3,24,1984,2.4
4257,2021-04-26T15:35:00Z,0,0,24,5.3,25,1984,2.4
4258,2021-04-26T15:40:00Z,0,0,24,5.3,25,1984,2.4
4259,2021-04-26T15:45:00Z,0,0,24,5.3,25,1984,2.4
4260,2021-04-26T15:50:00Z,19,12,24,5.3,25,1984,2.4
4261,2021-04-26T15:55:00Z,73,44,24,5.3,25,1984,2.4
4262,2021-04-26T16:00:00Z,82,47,24,5.5,24,1984,2.4
4263,2021-04-26T16:05:00Z,36,28,24,5.5,22,1984,2.4
4264,2021-04-26T16:10:00Z,60,27,24,5.5,21,1984,2.4
4265,2021-04-26T16:15:00Z,91,35,24,5.5,20,1984,2.4
4266,2021-04-26T16:20:00Z,76,27,24,5.5,20,1984,2.4
4267,2021-04-26T16:25:00Z,52,27,24,5.5,19,1984,2.4
4268,2021-04-26T16:30:00Z,64,29,24,5.5,19,1984,2.4
4269,2021-04-26T16:35:00Z,81,38,24,5.5,19,1984,2.4
4270,2021-04-26T16:40:00Z,74,23,24,5.5,19,1984,2.4
4271,2021-04-26T16:45:00Z,75,26,24,5.5,18,1984,2.4
4272,2021-04-26T16:50:00Z,62,23,24,5.5,18,1984,2.4
4273,2021-04-26T16:55:00Z,67,29,24,5.5,17,1984,2.4
4274,2021-04-26T17:00:00Z,45,26,24,4.9,17,1984,2.4
4275,2021-04-26T17:05:00Z,56,27,24,4.9,17,1984,2.4
4276,2021-04-26T17:10:00Z,63,33,24,4.9,16,1984,2.4
4277,2021-04-26T17:15:00Z,53,30,24,4.9,16,1984,2.4
4278,2021-04-26T17:20:00Z,76,35,24,4.9,16,1984,2.4
4279,2021-04-26T17:25:00Z,38,20,24,4.9,16,1984,2.4
4280,2021-04-26T17:30:00Z,64,17,24,4.9,16,1984,2.4
