No;CollarID;UTC_Date;UTC_Time;LMT_Date;LMT_Time;Origin;SCTS_Date;SCTS_Time;ECEF_X [m];ECEF_Y [m];ECEF_Z [m];Latitude [°];Longitude [°];Height [m];DOP;FixType;3D_Error [m];Sats;Sat;C/N;Sat;C/N;Sat;C/N;Sat;C/N;Sat;C/N;Sat;C/N;Sat;C/N;Sat;C/N;Sat;C/N;Sat;C/N;Sat;C/N;Sat;C/N;Mort. Status;Activity;Main [V];Beacon [V];Temp [°C];Y;X;AnimalID;GroupID
1;46723;19.02.2021;15:00:39;19.02.2021;15:00:39;Collar;27.04.2022;17:11:16;3789026;911450;5032201;52.4307165;13.5255230;42.17;1.8;val. GPS-3D;;7;2;44;6;41;25;41;31;44;32;41;12;41;24;35;0;0;0;0;0;0;0;0;0;0;normal;0;3.36;3.64;-2;3015530.227;1826595.925;N/A;N/A
2;46723;19.02.2021;15:00:39;19.02.2021;15:00:39;Terminal;25.03.2021;11:25:55;3789026;911450;5032201;52.4307165;13.5255230;42.17;1.8;val. GPS-3D;;7;2;44;6;41;25;41;31;44;32;41;12;41;24;35;0;0;0;0;0;0;0;0;0;0;normal;0;3.36;3.64;-2;3015530.227;1826595.925;N/A;N/A
3;46723;19.02.2021;16:00:38;19.02.2021;16:00:38;Terminal;25.03.2021;11:25:55;3789026;911447;5032203;52.4307325;13.5254802;43.33;1.8;val. GPS-3D;;8;2;41;12;41;26;38;29;38;31;41;25;38;5;35;4;35;0;0;0;0;0;0;0;0;normal;0;3.34;3.60;-23;3015527.167;1826597.475;N/A;N/A
4;46723;19.02.2021;16:00:38;19.02.2021;16:00:38;Collar;27.04.2022;17:11:16;3789026;911447;5032203;52.4307325;13.5254802;43.33;1.8;val. GPS-3D;;8;2;41;12;41;26;38;29;38;31;41;25;38;5;35;4;35;0;0;0;0;0;0;0;0;normal;0;3.34;3.60;-23;3015527.167;1826597.475;N/A;N/A
5;46723;19.02.2021;17:00:09;19.02.2021;17:00:09;Collar;27.04.2022;17:11:16;3789025;911447;5032204;52.4307449;13.5254836;43.53;2.2;val. GPS-3D;;7;5;41;29;41;31;38;26;41;25;35;2;38;4;35;0;0;0;0;0;0;0;0;0;0;normal;0;3.32;3.60;-21;3015527.293;1826598.876;N/A;N/A
6;46723;19.02.2021;17:00:09;19.02.2021;17:00:09;Terminal;25.03.2021;11:25:55;3789025;911447;5032204;52.4307449;13.5254836;43.53;2.2;val. GPS-3D;;7;5;41;29;41;31;38;26;41;25;35;2;38;4;35;0;0;0;0;0;0;0;0;0;0;normal;0;3.32;3.60;-21;3015527.293;1826598.876;N/A;N/A
7;46723;19.02.2021;18:00:11;19.02.2021;18:00:11;Terminal;25.03.2021;11:25:55;3788990;911408;5032163;52.4308276;13.5250465;-15.28;2.8;val. GPS-3D;;5;26;41;29;44;31;38;5;38;25;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.32;3.60;-16;3015496.787;1826605.770;N/A;N/A
8;46723;19.02.2021;18:00:11;19.02.2021;18:00:11;Collar;27.04.2022;17:11:16;3788990;911408;5032163;52.4308276;13.5250465;-15.28;2.8;val. GPS-3D;;5;26;41;29;44;31;38;5;38;25;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.32;3.60;-16;3015496.787;1826605.770;N/A;N/A
9;46723;19.02.2021;19:00:40;19.02.2021;19:00:40;Terminal;25.03.2021;11:25:55;3789024;911448;5032201;52.4307337;13.5255013;40.70;1.4;val. GPS-3D;;10;16;41;18;41;20;41;27;47;29;44;26;41;5;38;10;32;7;32;23;35;0;0;0;0;normal;0;3.32;3.60;-12;3015528.598;1826597.725;N/A;N/A
10;46723;19.02.2021;19:00:40;19.02.2021;19:00:40;Collar;27.04.2022;17:11:16;3789024;911448;5032201;52.4307337;13.5255013;40.70;1.4;val. GPS-3D;;10;16;41;18;41;20;41;27;47;29;44;26;41;5;38;10;32;7;32;23;35;0;0;0;0;normal;0;3.32;3.60;-12;3015528.598;1826597.725;N/A;N/A
11;46723;19.02.2021;20:00:10;19.02.2021;20:00:10;Collar;27.04.2022;17:11:16;3789024;911448;5032191;52.4306789;13.5255013;32.77;1.8;val. GPS-3D;;8;7;41;20;41;23;41;27;47;16;35;18;41;10;41;26;32;0;0;0;0;0;0;0;0;normal;0;3.34;3.62;-8;3015529.075;1826591.617;N/A;N/A
12;46723;19.02.2021;20:00:10;19.02.2021;20:00:10;Terminal;25.03.2021;11:25:55;3789024;911448;5032191;52.4306789;13.5255013;32.77;1.8;val. GPS-3D;;8;7;41;20;41;23;41;27;47;16;35;18;41;10;41;26;32;0;0;0;0;0;0;0;0;normal;0;3.34;3.62;-8;3015529.075;1826591.617;N/A;N/A
13;46723;19.02.2021;21:00:08;19.02.2021;21:00:08;Terminal;25.03.2021;11:25:55;3789018;911447;5032197;52.4307550;13.5255077;33.83;1.6;val. GPS-3D;;8;10;35;20;44;27;38;23;41;16;32;18;38;26;29;7;35;0;0;0;0;0;0;0;0;normal;0;3.34;3.62;-3;3015528.845;1826600.133;N/A;N/A
14;46723;19.02.2021;21:00:08;19.02.2021;21:00:08;Collar;27.04.2022;17:11:16;3789018;911447;5032197;52.4307550;13.5255077;33.83;1.6;val. GPS-3D;;8;10;35;20;44;27;38;23;41;16;32;18;38;26;29;7;35;0;0;0;0;0;0;0;0;normal;0;3.34;3.62;-3;3015528.845;1826600.133;N/A;N/A
15;46723;19.02.2021;22:00:39;19.02.2021;22:00:39;Collar;27.04.2022;17:11:16;3789026;911449;5032200;52.4307127;13.5255088;41.23;1.2;val. GPS-3D;;12;8;38;10;47;21;35;20;41;27;38;1;38;32;41;23;32;28;32;14;35;22;32;16;29;normal;0;3.34;3.64;0;3015529.287;1826595.424;N/A;N/A
16;46723;19.02.2021;22:00:39;19.02.2021;22:00:39;Terminal;25.03.2021;11:25:55;3789026;911449;5032200;52.4307127;13.5255088;41.23;1.2;val. GPS-3D;;12;8;38;10;47;21;35;20;41;27;38;1;38;32;41;23;32;28;32;14;35;22;32;16;29;normal;0;3.34;3.64;0;3015529.287;1826595.424;N/A;N/A
17;46723;19.02.2021;23:00:09;19.02.2021;23:00:09;Terminal;25.03.2021;11:25:55;3789027;911449;5032206;52.4307387;13.5255053;46.58;2.0;val. GPS-3D;;9;21;41;8;35;1;47;32;44;22;38;10;41;27;35;14;41;28;41;0;0;0;0;0;0;normal;0;3.36;3.64;4;3015528.826;1826598.298;N/A;N/A
18;46723;19.02.2021;23:00:09;19.02.2021;23:00:09;Collar;27.04.2022;17:11:16;3789027;911449;5032206;52.4307387;13.5255053;46.58;2.0;val. GPS-3D;;9;21;41;8;35;1;47;32;44;22;38;10;41;27;35;14;41;28;41;0;0;0;0;0;0;normal;0;3.36;3.64;4;3015528.826;1826598.298;N/A;N/A
19;46723;20.02.2021;00:00:09;20.02.2021;00:00:09;Terminal;25.03.2021;11:25:55;3789021;911445;5032206;52.4307869;13.5254688;42.46;1.6;val. GPS-3D;;8;21;35;1;44;22;32;32;41;8;38;28;38;14;44;10;41;0;0;0;0;0;0;0;0;normal;0;3.36;3.64;9;3015525.917;1826603.479;N/A;N/A
20;46723;20.02.2021;00:00:09;20.02.2021;00:00:09;Collar;27.04.2022;17:11:16;3789021;911445;5032206;52.4307869;13.5254688;42.46;1.6;val. GPS-3D;;8;21;35;1;44;22;32;32;41;8;38;28;38;14;44;10;41;0;0;0;0;0;0;0;0;normal;0;3.36;3.64;9;3015525.917;1826603.479;N/A;N/A
21;46723;20.02.2021;01:00:08;20.02.2021;01:00:08;Collar;27.04.2022;17:11:16;3789025;911452;5032206;52.4307475;13.5255551;45.83;1.6;val. GPS-3D;;6;21;41;22;41;28;35;1;38;32;38;8;29;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.38;3.64;13;3015532.140;1826599.550;N/A;N/A
22;46723;20.02.2021;01:00:08;20.02.2021;01:00:08;Terminal;25.03.2021;11:25:55;3789025;911452;5032206;52.4307475;13.5255551;45.83;1.6;val. GPS-3D;;6;21;41;22;41;28;35;1;38;32;38;8;29;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.38;3.64;13;3015532.140;1826599.550;N/A;N/A
23;46723;20.02.2021;02:00:39;20.02.2021;02:00:39;Collar;27.04.2022;17:11:16;3789026;911449;5032204;52.4307346;13.5255088;44.41;1.4;val. GPS-3D;;11;1;38;3;41;6;41;9;41;17;44;19;44;22;44;31;41;21;38;4;32;12;41;0;0;normal;0;3.38;3.64;17;3015529.096;1826597.867;N/A;N/A
24;46723;20.02.2021;02:00:39;20.02.2021;02:00:39;Terminal;25.03.2021;11:25:55;3789026;911449;5032204;52.4307346;13.5255088;44.41;1.4;val. GPS-3D;;11;1;38;3;41;6;41;9;41;17;44;19;44;22;44;31;41;21;38;4;32;12;41;0;0;normal;0;3.38;3.64;17;3015529.096;1826597.867;N/A;N/A
25;46723;20.02.2021;03:00:08;20.02.2021;03:00:08;Terminal;25.03.2021;11:25:55;3789022;911451;5032202;52.4307480;13.5255511;40.73;1.8;val. GPS-3D;;9;3;44;6;47;9;41;17;41;19;44;22;41;31;44;4;38;1;35;0;0;0;0;0;0;normal;0;3.40;3.64;22;3015531.864;1826599.587;N/A;N/A
26;46723;20.02.2021;03:00:08;20.02.2021;03:00:08;Collar;27.04.2022;17:11:16;3789022;911451;5032202;52.4307480;13.5255511;40.73;1.8;val. GPS-3D;;9;3;44;6;47;9;41;17;41;19;44;22;41;31;44;4;38;1;35;0;0;0;0;0;0;normal;0;3.40;3.64;22;3015531.864;1826599.587;N/A;N/A
27;46723;20.02.2021;04:00:09;20.02.2021;04:00:09;Collar;27.04.2022;17:11:16;3789023;911449;5032199;52.4307280;13.5255191;38.66;4.4;val. GPS-3D;;6;3;41;4;44;6;41;9;41;22;41;19;32;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.40;3.66;26;3015529.856;1826597.184;N/A;N/A
28;46723;20.02.2021;04:00:09;20.02.2021;04:00:09;Terminal;25.03.2021;11:25:55;3789023;911449;5032199;52.4307280;13.5255191;38.66;4.4;val. GPS-3D;;6;3;41;4;44;6;41;9;41;22;41;19;32;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.40;3.66;26;3015529.856;1826597.184;N/A;N/A
29;46723;20.02.2021;05:00:38;20.02.2021;05:00:38;Collar;27.04.2022;17:11:16;3789024;911450;5032198;52.4307139;13.5255299;38.61;1.2;val. GPS-3D;;11;2;47;4;41;6;41;26;41;30;38;9;44;3;38;16;35;29;38;5;35;7;41;0;0;normal;0;3.40;3.66;30;3015530.719;1826595.673;N/A;N/A
30;46723;20.02.2021;05:00:38;20.02.2021;05:00:38;Terminal;25.03.2021;11:25:55;3789024;911450;5032198;52.4307139;13.5255299;38.61;1.2;val. GPS-3D;;11;2;47;4;41;6;41;26;41;30;38;9;44;3;38;16;35;29;38;5;35;7;41;0;0;normal;0;3.40;3.66;30;3015530.719;1826595.673;N/A;N/A
31;46723;20.02.2021;06:00:09;20.02.2021;06:00:09;Terminal;25.03.2021;11:25:55;3789024;911449;5032197;52.4307101;13.5255156;37.67;1.8;val. GPS-3D;;8;7;32;9;44;30;44;2;44;5;47;6;41;16;41;4;41;0;0;0;0;0;0;0;0;normal;0;3.42;3.66;35;3015529.778;1826595.172;N/A;N/A
32;46723;20.02.2021;06:00:09;20.02.2021;06:00:09;Collar;27.04.2022;17:11:16;3789024;911449;5032197;52.4307101;13.5255156;37.67;1.8;val. GPS-3D;;8;7;32;9;44;30;44;2;44;5;47;6;41;16;41;4;41;0;0;0;0;0;0;0;0;normal;0;3.42;3.66;35;3015529.778;1826595.172;N/A;N/A
33;46723;20.02.2021;07:00:08;20.02.2021;07:00:08;Collar;27.04.2022;17:11:16;3789021;911450;5032198;52.4307347;13.5255402;36.83;3.0;val. GPS-3D;;5;5;44;7;44;9;41;30;41;2;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.42;3.66;39;3015531.241;1826598.044;N/A;N/A
34;46723;20.02.2021;07:00:08;20.02.2021;07:00:08;Terminal;25.03.2021;11:25:55;3789021;911450;5032198;52.4307347;13.5255402;36.83;3.0;val. GPS-3D;;5;5;44;7;44;9;41;30;41;2;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.42;3.66;39;3015531.241;1826598.044;N/A;N/A
35;46723;20.02.2021;08:00:39;20.02.2021;08:00:39;Terminal;25.03.2021;11:25:55;3789027;911451;5032208;52.4307463;13.5255339;48.45;1.8;val. GPS-3D;;10;7;41;13;44;14;41;15;44;18;35;27;38;28;38;30;41;8;41;5;32;0;0;0;0;normal;0;3.42;3.66;43;3015530.708;1826599.301;N/A;N/A
36;46723;20.02.2021;08:00:39;20.02.2021;08:00:39;Collar;27.04.2022;17:11:16;3789027;911451;5032208;52.4307463;13.5255339;48.45;1.8;val. GPS-3D;;10;7;41;13;44;14;41;15;44;18;35;27;38;28;38;30;41;8;41;5;32;0;0;0;0;normal;0;3.42;3.66;43;3015530.708;1826599.301;N/A;N/A
37;46723;20.02.2021;09:00:09;20.02.2021;09:00:09;Terminal;25.03.2021;11:25:55;3789028;911449;5032198;52.4306879;13.5255019;40.84;1.6;val. GPS-3D;;9;5;32;7;44;8;41;13;41;14;41;15;44;28;41;30;44;18;38;0;0;0;0;0;0;normal;0;3.44;3.66;48;3015529.034;1826592.621;N/A;N/A
38;46723;20.02.2021;09:00:09;20.02.2021;09:00:09;Collar;27.04.2022;17:11:16;3789028;911449;5032198;52.4306879;13.5255019;40.84;1.6;val. GPS-3D;;9;5;32;7;44;8;41;13;41;14;41;15;44;28;41;30;44;18;38;0;0;0;0;0;0;normal;0;3.44;3.66;48;3015529.034;1826592.621;N/A;N/A
39;46723;20.02.2021;10:00:10;20.02.2021;10:00:10;Collar;27.04.2022;17:11:16;3789030;911445;5032210;52.4307465;13.5254378;50.96;3.0;val. GPS-3D;;6;13;35;14;44;15;38;28;44;30;35;5;38;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.44;3.66;52;3015524.160;1826598.809;N/A;N/A
40;46723;20.02.2021;10:00:10;20.02.2021;10:00:10;Terminal;25.03.2021;11:25:55;3789030;911445;5032210;52.4307465;13.5254378;50.96;3.0;val. GPS-3D;;6;13;35;14;44;15;38;28;44;30;35;5;38;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.44;3.66;52;3015524.160;1826598.809;N/A;N/A
41;46723;20.02.2021;11:00:38;20.02.2021;11:00:38;Terminal;25.03.2021;11:25:55;3789027;911449;5032202;52.4307167;13.5255053;43.41;1.6;val. GPS-3D;;12;10;44;12;38;13;38;14;41;17;44;19;41;20;41;23;47;24;44;28;41;15;29;1;38;normal;0;3.44;3.66;57;3015529.017;1826595.855;N/A;N/A
42;46723;20.02.2021;11:00:38;20.02.2021;11:00:38;Collar;27.04.2022;17:11:16;3789027;911449;5032202;52.4307167;13.5255053;43.41;1.6;val. GPS-3D;;12;10;44;12;38;13;38;14;41;17;44;19;41;20;41;23;47;24;44;28;41;15;29;1;38;normal;0;3.44;3.66;57;3015529.017;1826595.855;N/A;N/A
43;46723;20.02.2021;12:00:09;20.02.2021;12:00:09;Collar;27.04.2022;17:11:16;3789026;911448;5032204;52.4307363;13.5254945;44.26;1.4;val. GPS-3D;;10;24;44;12;35;19;47;17;41;15;41;10;44;13;41;28;41;23;29;1;38;0;0;0;0;normal;0;3.44;3.66;60;3015528.107;1826597.977;N/A;N/A
44;46723;20.02.2021;12:00:09;20.02.2021;12:00:09;Terminal;25.03.2021;11:25:55;3789026;911448;5032204;52.4307363;13.5254945;44.26;1.4;val. GPS-3D;;10;24;44;12;35;19;47;17;41;15;41;10;44;13;41;28;41;23;29;1;38;0;0;0;0;normal;0;3.44;3.66;60;3015528.107;1826597.977;N/A;N/A
45;46723;20.02.2021;13:00:10;20.02.2021;13:00:10;Collar;27.04.2022;17:11:16;3789033;911456;5032198;52.4306416;13.5255847;44.80;2.8;val. GPS-3D;;5;12;44;17;44;19;41;24;35;15;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.44;3.66;60;3015535.083;1826587.902;N/A;N/A
46;46723;20.02.2021;13:00:10;20.02.2021;13:00:10;Terminal;25.03.2021;11:25:55;3789033;911456;5032198;52.4306416;13.5255847;44.80;2.8;val. GPS-3D;;5;12;44;17;44;19;41;24;35;15;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;normal;0;3.44;3.66;60;3015535.083;1826587.902;N/A;N/A
47;46723;20.02.2021;14:00:39;20.02.2021;14:00:39;Terminal;25.03.2021;11:25:55;3789026;911452;5032204;52.4307296;13.5255516;44.83;1.6;val. GPS-3D;;8;2;44;12;44;19;41;25;47;31;41;32;41;6;41;29;41;0;0;0;0;0;0;0;0;normal;0;3.44;3.66;60;3015532.061;1826597.538;N/A;N/A
48;46723;20.02.2021;14:00:39;20.02.2021;14:00:39;Collar;27.04.2022;17:11:16;3789026;911452;5032204;52.4307296;13.5255516;44.83;1.6;val. GPS-3D;;8;2;44;12;44;19;41;25;47;31;41;32;41;6;41;29;41;0;0;0;0;0;0;0;0;normal;0;3.44;3.66;60;3015532.061;1826597.538;N/A;N/A
49;46723;20.02.2021;14:21:13;20.02.2021;14:21:13;Terminal;25.03.2021;11:25:55;3789027;911447;5032200;52.4307091;13.5254767;41.54;1.8;val. GPS-3D;;8;2;44;6;41;12;47;25;44;29;38;31;47;32;38;19;35;0;0;0;0;0;0;0;0;Mortality no radius;0;3.44;3.66;60;3015527.136;1826594.853;N/A;N/A
50;46723;20.02.2021;14:21:13;20.02.2021;14:21:13;Collar;27.04.2022;17:11:16;3789027;911447;5032200;52.4307091;13.5254767;41.54;1.8;val. GPS-3D;;8;2;44;6;41;12;47;25;44;29;38;31;47;32;38;19;35;0;0;0;0;0;0;0;0;Mortality no radius;0;3.44;3.66;60;3015527.136;1826594.853;N/A;N/A
51;46723;20.02.2021;14:51:12;20.02.2021;14:51:12;Terminal;25.03.2021;11:25:55;3789026;911449;5032201;52.4307182;13.5255088;42.03;2.4;val. GPS-3D;;7;2;47;12;47;25;44;29;41;31;47;32;41;6;41;0;0;0;0;0;0;0;0;0;0;Mortality no radius;0;3.44;3.66;60;3015529.239;1826596.034;N/A;N/A
52;46723;20.02.2021;14:51:12;20.02.2021;14:51:12;Collar;27.04.2022;17:11:16;3789026;911449;5032201;52.4307182;13.5255088;42.03;2.4;val. GPS-3D;;7;2;47;12;47;25;44;29;41;31;47;32;41;6;41;0;0;0;0;0;0;0;0;0;0;Mortality no radius;0;3.44;3.66;60;3015529.239;1826596.034;N/A;N/A
53;46723;20.02.2021;15:21:11;20.02.2021;15:21:11;Terminal;25.03.2021;11:25:55;3789026;911449;5032205;52.4307401;13.5255088;45.20;1.8;val. GPS-3D;;7;2;41;6;41;12;44;31;47;25;38;29;35;32;38;0;0;0;0;0;0;0;0;0;0;Mortality no radius;0;3.46;3.66;60;3015529.048;1826598.478;N/A;N/A
54;46723;20.02.2021;15:21:11;20.02.2021;15:21:11;Collar;27.04.2022;17:11:16;3789026;911449;5032205;52.4307401;13.5255088;45.20;1.8;val. GPS-3D;;7;2;41;6;41;12;44;31;47;25;38;29;35;32;38;0;0;0;0;0;0;0;0;0;0;Mortality no radius;0;3.46;3.66;60;3015529.048;1826598.478;N/A;N/A
55;46723;20.02.2021;15:51:11;20.02.2021;15:51:11;Collar;27.04.2022;17:11:16;3789028;911451;5032200;52.4306955;13.5255305;42.71;3.6;val. GPS-3D;;5;2;44;25;41;31;44;29;41;12;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mortality no radius;0;3.44;3.66;58;3015530.916;1826593.624;N/A;N/A
56;46723;20.02.2021;15:51:11;20.02.2021;15:51:11;Terminal;25.03.2021;11:25:55;3789028;911451;5032200;52.4306955;13.5255305;42.71;3.6;val. GPS-3D;;5;2;44;25;41;31;44;29;41;12;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mortality no radius;0;3.44;3.66;58;3015530.916;1826593.624;N/A;N/A
57;46723;20.02.2021;16:21:10;20.02.2021;16:21:10;Terminal;25.03.2021;11:25:55;3789026;911448;5032201;52.4307198;13.5254945;41.88;2.8;val. GPS-3D;;5;2;44;12;41;25;44;29;44;31;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mortality no radius;0;3.44;3.66;55;3015528.250;1826596.144;N/A;N/A
58;46723;20.02.2021;16:21:10;20.02.2021;16:21:10;Collar;27.04.2022;17:11:16;3789026;911448;5032201;52.4307198;13.5254945;41.88;2.8;val. GPS-3D;;5;2;44;12;41;25;44;29;44;31;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mortality no radius;0;3.44;3.66;55;3015528.250;1826596.144;N/A;N/A
59;46723;20.02.2021;16:51:36;20.02.2021;16:51:36;Collar;27.04.2022;17:11:16;3789024;911449;5032209;52.4307759;13.5255156;47.18;1.8;val. GPS-3D;;9;5;41;16;41;26;44;29;44;31;32;25;38;2;41;18;38;4;38;0;0;0;0;0;0;Mortality no radius;0;3.44;3.66;51;3015529.205;1826602.501;N/A;N/A
60;46723;20.02.2021;16:51:36;20.02.2021;16:51:36;Terminal;25.03.2021;11:25:55;3789024;911449;5032209;52.4307759;13.5255156;47.18;1.8;val. GPS-3D;;9;5;41;16;41;26;44;29;44;31;32;25;38;2;41;18;38;4;38;0;0;0;0;0;0;Mortality no radius;0;3.44;3.66;51;3015529.205;1826602.501;N/A;N/A
61;46723;20.02.2021;17:21:12;20.02.2021;17:21:12;Terminal;25.03.2021;11:25:55;3789027;911453;5032202;52.4307101;13.5255625;43.98;1.8;val. GPS-3D;;8;29;44;26;47;18;38;31;38;25;35;5;41;16;44;4;35;0;0;0;0;0;0;0;0;Mortality no radius;0;3.42;3.68;48;3015532.971;1826595.416;N/A;N/A
62;46723;20.02.2021;17:21:12;20.02.2021;17:21:12;Collar;27.04.2022;17:11:16;3789027;911453;5032202;52.4307101;13.5255625;43.98;1.8;val. GPS-3D;;8;29;44;26;47;18;38;31;38;25;35;5;41;16;44;4;35;0;0;0;0;0;0;0;0;Mortality no radius;0;3.42;3.68;48;3015532.971;1826595.416;N/A;N/A
63;46723;20.02.2021;17:51:11;20.02.2021;17:51:11;Terminal;25.03.2021;11:25:55;3789033;911459;5032195;52.4306202;13.5256276;42.85;2.0;val. GPS-3D;;7;18;35;26;41;29;44;16;47;31;38;5;41;25;41;0;0;0;0;0;0;0;0;0;0;Mortality no radius;0;3.42;3.66;44;3015538.192;1826585.741;N/A;N/A
64;46723;20.02.2021;17:51:11;20.02.2021;17:51:11;Collar;27.04.2022;17:11:16;3789033;911459;5032195;52.4306202;13.5256276;42.85;2.0;val. GPS-3D;;7;18;35;26;41;29;44;16;47;31;38;5;41;25;41;0;0;0;0;0;0;0;0;0;0;Mortality no radius;0;3.42;3.66;44;3015538.192;1826585.741;N/A;N/A
65;46723;20.02.2021;18:21:12;20.02.2021;18:21:12;Collar;27.04.2022;17:11:16;3789026;911458;5032189;52.4306374;13.5256374;33.80;2.0;val. GPS-3D;;6;5;44;16;44;29;44;31;41;18;35;26;38;0;0;0;0;0;0;0;0;0;0;0;0;Mortality no radius;0;3.42;3.66;40;3015538.708;1826587.718;N/A;N/A
66;46723;20.02.2021;18:21:12;20.02.2021;18:21:12;Terminal;25.03.2021;11:25:55;3789026;911458;5032189;52.4306374;13.5256374;33.80;2.0;val. GPS-3D;;6;5;44;16;44;29;44;31;41;18;35;26;38;0;0;0;0;0;0;0;0;0;0;0;0;Mortality no radius;0;3.42;3.66;40;3015538.708;1826587.718;N/A;N/A
67;46723;20.02.2021;18:51:12;20.02.2021;18:51:12;Terminal;25.03.2021;11:25:55;3789021;911456;5032196;52.4307137;13.5256260;36.10;3.8;val. GPS-3D;;5;18;38;26;38;16;44;29;41;5;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mortality no radius;0;3.40;3.68;37;3015537.267;1826596.164;N/A;N/A
68;46723;20.02.2021;18:51:12;20.02.2021;18:51:12;Collar;27.04.2022;17:11:16;3789021;911456;5032196;52.4307137;13.5256260;36.10;3.8;val. GPS-3D;;5;18;38;26;38;16;44;29;41;5;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mortality no radius;0;3.40;3.68;37;3015537.267;1826596.164;N/A;N/A
69;46723;20.02.2021;19:21:36;20.02.2021;19:21:36;Collar;27.04.2022;17:11:16;3789025;911450;5032204;52.4307399;13.5255265;43.96;1.4;val. GPS-3D;;11;16;38;18;44;26;38;27;50;29;44;20;35;7;38;15;41;23;41;8;41;10;35;0;0;Mortality no radius;0;3.40;3.68;33;3015530.258;1826598.548;N/A;N/A
70;46723;20.02.2021;19:21:36;20.02.2021;19:21:36;Terminal;25.03.2021;11:25:55;3789025;911450;5032204;52.4307399;13.5255265;43.96;1.4;val. GPS-3D;;11;16;38;18;44;26;38;27;50;29;44;20;35;7;38;15;41;23;41;8;41;10;35;0;0;Mortality no radius;0;3.40;3.68;33;3015530.258;1826598.548;N/A;N/A
71;46723;20.02.2021;19:51:13;20.02.2021;19:51:13;Collar;27.04.2022;17:11:16;3789025;911451;5032200;52.4307163;13.5255408;40.93;1.6;val. GPS-3D;;11;16;32;27;44;20;41;23;41;18;44;10;41;26;35;8;41;15;41;7;41;13;38;0;0;Mortality no radius;0;3.40;3.68;29;3015531.438;1826595.995;N/A;N/A
72;46723;20.02.2021;19:51:13;20.02.2021;19:51:13;Terminal;25.03.2021;11:25:55;3789025;911451;5032200;52.4307163;13.5255408;40.93;1.6;val. GPS-3D;;11;16;32;27;44;20;41;23;41;18;44;10;41;26;35;8;41;15;41;7;41;13;38;0;0;Mortality no radius;0;3.40;3.68;29;3015531.438;1826595.995;N/A;N/A
73;46723;20.02.2021;20:21:12;20.02.2021;20:21:12;Terminal;25.03.2021;11:25:55;3789022;911449;5032213;52.4308116;13.5255225;49.17;2.2;val. GPS-3D;;11;27;47;20;44;23;44;10;41;16;38;18;41;8;44;26;29;15;44;7;38;13;41;0;0;Mortality no radius;0;3.40;3.68;26;3015529.363;1826606.525;N/A;N/A
74;46723;20.02.2021;20:21:12;20.02.2021;20:21:12;Collar;27.04.2022;17:11:16;3789022;911449;5032213;52.4308116;13.5255225;49.17;2.2;val. GPS-3D;;11;27;47;20;44;23;44;10;41;16;38;18;41;8;44;26;29;15;44;7;38;13;41;0;0;Mortality no radius;0;3.40;3.68;26;3015529.363;1826606.525;N/A;N/A
75;46723;20.02.2021;21:00:08;20.02.2021;21:00:08;Collar;27.04.2022;17:11:16;3789026;911450;5032202;52.4307220;13.5255230;42.96;1.6;val. GPS-3D;;9;8;47;10;44;15;44;16;41;27;44;23;44;20;44;18;41;7;38;0;0;0;0;0;0;Mortality no radius;0;3.40;3.68;22;3015530.180;1826596.536;N/A;N/A
76;46723;20.02.2021;21:00:08;20.02.2021;21:00:08;Terminal;25.03.2021;11:25:55;3789026;911450;5032202;52.4307220;13.5255230;42.96;1.6;val. GPS-3D;;9;8;47;10;44;15;44;16;41;27;44;23;44;20;44;18;41;7;38;0;0;0;0;0;0;Mortality no radius;0;3.40;3.68;22;3015530.180;1826596.536;N/A;N/A
77;46723;20.02.2021;22:00:37;20.02.2021;22:00:37;Collar;27.04.2022;17:11:16;3789026;911449;5032200;52.4307127;13.5255088;41.23;1.2;val. GPS-3D;;12;1;44;8;41;10;47;28;35;27;41;21;44;16;29;14;35;20;44;23;38;32;44;22;38;Mortality no radius;0;3.38;3.66;14;3015529.287;1826595.424;N/A;N/A
