Deployment;x;y;acquisition_time;Name;sex;tag;latitude;longitude;date_min;date_max;n_loc;year;month;day;hour;minute;second
9916961_20213;2804695.95889205;1182496.64942914;2020-01-01T00:00:42Z;46;f;16961;46.7621862930092;10.1186423327085;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;0;0;42
9916961_20213;2804697.48175408;1182494.29311216;2020-01-01T01:00:13Z;46;f;16961;46.7621646413447;10.1186612018845;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;1;0;13
9916961_20213;2804701.10947674;1182490.01791138;2020-01-01T02:00:42Z;46;f;16961;46.7621250917802;10.1187067497463;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;2;0;42
9916961_20213;2804839.05946141;1182546.1793944;2020-01-01T03:00:16Z;46;f;16961;46.7625875909334;10.1205365997684;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;3;0;16
9916961_20213;2804872.11746768;1182538.03054833;2020-01-01T04:00:36Z;46;f;16961;46.7625041656941;10.1209654355606;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;4;0;36
9916961_20213;2804895.53183234;1182491.0882103;2020-01-01T05:00:42Z;46;f;16961;46.7620749445325;10.1212507443263;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;5;0;42
9916961_20213;2804878.28039783;1182512.14030423;2020-01-01T06:00:12Z;46;f;16961;46.7622695123957;10.1210344754137;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;6;0;12
9916961_20213;2804997.46671942;1182498.96586031;2020-01-01T07:00:42Z;46;f;16961;46.7621144064495;10.1225878251842;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;7;0;42
9916961_20213;2805060.82563094;1182464.58608039;2020-01-01T08:00:14Z;46;f;16961;46.7617858265432;10.1234013127396;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;8;0;14
9916961_20213;2805051.28721736;1182461.70651897;2020-01-01T09:00:41Z;46;f;16961;46.7617628747681;10.1232752383083;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;9;0;41
9916961_20213;2805043.74259903;1182461.26634848;2020-01-01T10:00:13Z;46;f;16961;46.7617612397382;10.1231763400175;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;10;0;13
9916961_20213;2805143.1988199;1182459.2913363;2020-01-01T11:00:41Z;46;f;16961;46.7617128652938;10.1244765727802;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;11;0;41
9916961_20213;2805173.8126967;1182441.36643653;2020-01-01T12:01:12Z;46;f;16961;46.7615422896468;10.1248690394215;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;12;1;12
9916961_20213;2805262.07848933;1182224.95420332;2020-01-01T13:00:42Z;46;f;16961;46.7595695183464;10.1259267282132;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;13;0;42
9916961_20213;2805264.847072;1182214.97470264;2020-01-01T14:01:02Z;46;f;16961;46.7594789479831;10.1259584720672;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;14;1;2
9916961_20213;2805215.37000776;1182220.97929823;2020-01-01T15:00:18Z;46;f;16961;46.7595481726468;10.1253139164861;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;15;0;18
9916961_20213;2805139.36152737;1182189.39487662;2020-01-01T16:00:42Z;46;f;16961;46.7592876320271;10.1243054386453;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;16;0;42
9916961_20213;2805085.69905216;1182169.73187863;2020-01-01T17:00:42Z;46;f;16961;46.7591273796649;10.1235946333516;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;17;0;42
9916961_20213;2805096.10358084;1182154.49267518;2020-01-01T18:00:12Z;46;f;16961;46.7589871736202;10.1237239156032;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;18;0;12
9916961_20213;2805086.19985702;1182163.32511782;2020-01-01T19:00:42Z;46;f;16961;46.7590696276049;10.1235983149138;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;19;0;42
9916961_20213;2805089.02311641;1182167.14919974;2020-01-01T20:00:11Z;46;f;16961;46.7591031376606;10.1236369608167;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;20;0;11
9916961_20213;2805085.66331218;1182168.72480538;2020-01-01T21:00:40Z;46;f;16961;46.7591183369032;10.1235937147106;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;21;0;40
9916961_20213;2805098.54880642;1182151.8875582;2020-01-01T22:00:42Z;46;f;16961;46.7589630003993;10.1237547361962;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;22;0;42
9916961_20213;2805040.20781457;1182147.72580119;2020-01-01T23:00:25Z;46;f;16961;46.7589435433968;10.122989676226;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;1;23;0;25
9916961_20213;2805006.85736124;1182133.56128808;2020-01-02T00:00:42Z;46;f;16961;46.758826465194;10.1225470552075;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;0;0;42
9916961_20213;2805012.46899826;1182162.74848694;2020-01-02T01:00:37Z;46;f;16961;46.7590871364972;10.1226335336607;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;1;0;37
9916961_20213;2805007.57529416;1182169.0562784;2020-01-02T02:00:42Z;46;f;16961;46.7591453505624;10.1225723401917;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;2;0;42
9916961_20213;2804991.84112229;1182150.96212783;2020-01-02T03:00:16Z;46;f;16961;46.7589875224143;10.12235840932;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;3;0;16
9916961_20213;2805010.43156123;1182172.9577149;2020-01-02T04:00:38Z;46;f;16961;46.7591795462394;10.1226114519448;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;4;0;38
9916961_20213;2804986.5718588;1182175.42712512;2020-01-02T05:00:14Z;46;f;16961;46.7592090884191;10.122300432016;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;5;0;14
9916961_20213;2804983.57494534;1182175.63258006;2020-01-02T06:00:42Z;46;f;16961;46.7592118575998;10.1222613192482;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;6;0;42
9916961_20213;2805143.29709992;1182267.51633398;2020-01-02T07:00:42Z;46;f;16961;46.7599887453981;10.1243919264136;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;7;0;42
9916961_20213;2805133.41294754;1182263.46101486;2020-01-02T08:00:13Z;46;f;16961;46.7599553309071;10.1242608060486;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;8;0;13
9916961_20213;2805131.75665756;1182264.57870418;2020-01-02T09:00:42Z;46;f;16961;46.7599658891133;10.1242396394409;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;9;0;42
9916961_20213;2805133.68313821;1182276.10232881;2020-01-02T10:00:42Z;46;f;16961;46.7600688952782;10.1242700046313;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;10;0;42
9916961_20213;2805131.11518551;1182275.09233147;2020-01-02T11:00:12Z;46;f;16961;46.7600606059298;10.1242359583844;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;11;0;12
9916961_20213;2805132.97391045;1182278.32615578;2020-01-02T12:01:30Z;46;f;16961;46.7600891062411;10.1242617229714;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;12;1;30
9916961_20213;2805151.92897354;1182277.3348302;2020-01-02T13:00:16Z;46;f;16961;46.760074357304;10.1245092472057;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;13;0;16
9916961_20213;2805175.80237537;1182291.89783903;2020-01-02T14:01:08Z;46;f;16961;46.7601979291997;10.1248280831584;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;14;1;8
9916961_20213;2805090.43879777;1182359.87177217;2020-01-02T15:00:42Z;46;f;16961;46.7608353110517;10.123741811921;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;15;0;42
9916961_20213;2805009.07265095;1182426.100828;2020-01-02T16:00:16Z;46;f;16961;46.7614557656296;10.1227070290469;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;16;0;16
9916961_20213;2804867.71226071;1182536.23982782;2020-01-02T17:00:41Z;46;f;16961;46.762489421528;10.1209070029929;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;17;0;41
9916961_20213;2804872.14316339;1182515.72867573;2020-01-02T18:00:42Z;46;f;16961;46.7623036599304;10.1209557911562;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;18;0;42
9916961_20213;2804855.4349246;1182538.41694941;2020-01-02T19:00:14Z;46;f;16961;46.7625127697444;10.1207473587973;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;19;0;14
9916961_20213;2804860.98139945;1182530.49289051;2020-01-02T20:00:42Z;46;f;16961;46.7624398254083;10.1208163746611;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;20;0;42
9916961_20213;2804862.95962408;1182519.9612318;2020-01-02T21:00:41Z;46;f;16961;46.7623445355501;10.1208375418577;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;21;0;41
9916961_20213;2804867.63295714;1182519.05224858;2020-01-02T22:00:44Z;46;f;16961;46.7623349264715;10.1208982738576;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;22;0;44
9916961_20213;2804869.21164282;1182534.56796298;2020-01-02T23:00:42Z;46;f;16961;46.762473930059;10.1209258704927;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;2;23;0;42
9916961_20213;2804871.45501811;1182538.88555184;2020-01-03T00:00:13Z;46;f;16961;46.7625120560551;10.1209571516855;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;0;0;13
9916961_20213;2804866.62154431;1182519.83097378;2020-01-03T01:00:42Z;46;f;16961;46.7623422383868;10.1208853905593;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;1;0;42
9916961_20213;2804865.4908923;1182523.10087257;2020-01-03T02:00:18Z;46;f;16961;46.7623719830709;10.1208720621292;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;2;0;18
9916961_20213;2804863.70290457;1182521.88220202;2020-01-03T03:00:42Z;46;f;16961;46.7623615768469;10.1208481254476;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;3;0;42
9916961_20213;2804857.82533971;1182518.87264016;2020-01-03T04:00:17Z;46;f;16961;46.762336327784;10.1207698855558;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;4;0;17
9916961_20213;2804870.36505992;1182515.27088466;2020-01-03T05:00:19Z;46;f;16961;46.7623000911282;10.1209323243049;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;5;0;19
9916961_20213;2804860.04168608;1182526.08091384;2020-01-03T06:00:41Z;46;f;16961;46.7624004499156;10.1208021065195;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;6;0;41
9916961_20213;2804829.19223898;1182541.60827068;2020-01-03T07:00:14Z;46;f;16961;46.7625495296415;10.1204054661728;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;7;0;14
9916961_20213;2804909.2249511;1182596.44863767;2020-01-03T08:00:42Z;46;f;16961;46.763017941895;10.1214770431644;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;8;0;42
9916961_20213;2805045.20573026;1182471.89266692;2020-01-03T09:00:43Z;46;f;16961;46.7618563218394;10.1232002405931;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;9;0;43
9916961_20213;2805063.9452021;1182433.06568436;2020-01-03T10:00:42Z;46;f;16961;46.7615014925178;10.1234280051289;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;10;0;42
9916961_20213;2805053.28511708;1182445.49126845;2020-01-03T11:00:42Z;46;f;16961;46.7616164819198;10.123294112581;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;11;0;42
9916961_20213;2805230.64594588;1182224.70249204;2020-01-03T12:01:12Z;46;f;16961;46.7595769391218;10.1255154218002;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;12;1;12
9916961_20213;2805216.39345525;1182184.93530323;2020-01-03T13:00:42Z;46;f;16961;46.7592238158586;10.1253111492323;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;13;0;42
9916961_20213;2805200.61987508;1182172.10999476;2020-01-03T14:00:43Z;46;f;16961;46.7591133727592;10.1250990559153;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;14;0;43
9916961_20213;2805242.45654036;1182221.80261957;2020-01-03T15:01:01Z;46;f;16961;46.7595472303683;10.1256686254316;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;15;1;1
9916961_20213;2805332.24427491;1182246.39905474;2020-01-03T16:00:22Z;46;f;16961;46.759740689068;10.1268542385726;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;16;0;22
9916961_20213;2805394.71685008;1182218.27548488;2020-01-03T17:00:41Z;46;f;16961;46.7594685962281;10.1276588761158;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;17;0;41
9916961_20213;2805395.85991197;1182194.14994583;2020-01-03T18:00:42Z;46;f;16961;46.7592513514175;10.1276630062781;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;18;0;42
9916961_20213;2805394.08262431;1182186.48670129;2020-01-03T19:00:10Z;46;f;16961;46.7591830055757;10.1276363185543;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;19;0;10
9916961_20213;2805380.18974542;1182184.51391775;2020-01-03T20:00:42Z;46;f;16961;46.7591695529455;10.1274536914952;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;20;0;42
9916961_20213;2805293.59722192;1182271.97602556;2020-01-03T21:00:36Z;46;f;16961;46.7599825404263;10.1263601336665;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;21;0;36
9916961_20213;2805223.82893395;1182271.78476436;2020-01-03T22:00:40Z;46;f;16961;46.7600023165487;10.1254473476011;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;22;0;40
9916961_20213;2805177.09135619;1182326.13871161;2020-01-03T23:01:32Z;46;f;16961;46.7605053634087;10.124860290693;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;3;23;1;32
9916961_20213;2805184.73982498;1182322.57058341;2020-01-04T00:00:42Z;46;f;16961;46.7604709297197;10.124958748894;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;0;0;42
9916961_20213;2805176.84846163;1182325.01640964;2020-01-04T01:00:42Z;46;f;16961;46.7604953485327;10.1248566101781;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;1;0;42
9916961_20213;2805180.07871741;1182325.17146464;2020-01-04T02:00:42Z;46;f;16961;46.760495747642;10.1248989378968;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;2;0;42
9916961_20213;2805179.14868482;1182321.52059244;2020-01-04T03:00:42Z;46;f;16961;46.7604632121248;10.1248851350279;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;3;0;42
9916961_20213;2805182.62319158;1182326.86589205;2020-01-04T04:00:14Z;46;f;16961;46.7605101971641;10.124932984114;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;4;0;14
9916961_20213;2805183.49328587;1182337.39949626;2020-01-04T05:00:14Z;46;f;16961;46.7606046280463;10.1249490875526;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;5;0;14
9916961_20213;2805224.27346235;1182418.99388054;2020-01-04T06:00:43Z;46;f;16961;46.7613256138335;10.1255191511037;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;6;0;43
9916961_20213;2805271.18347392;1182411.97862845;2020-01-04T07:00:42Z;46;f;16961;46.7612480930422;10.1261296918652;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;7;0;42
9916961_20213;2805290.40405127;1182392.94544716;2020-01-04T08:00:16Z;46;f;16961;46.7610710590537;10.1263726041871;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;8;0;16
9916961_20213;2805297.89600659;1182370.34490361;2020-01-04T09:00:42Z;46;f;16961;46.7608655678224;10.1264604802685;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;9;0;42
9916961_20213;2805332.19212512;1182389.67036395;2020-01-04T10:00:15Z;46;f;16961;46.7610287370885;10.1269178125316;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;10;0;15
9916961_20213;2805369.87385824;1182377.91363693;2020-01-04T11:00:43Z;46;f;16961;46.7609114270929;10.1274054956764;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;11;0;43
9916961_20213;2805330.35943814;1182228.50895364;2020-01-04T12:01:09Z;46;f;16961;46.7595804351039;10.1268215581931;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;12;1;9
9916961_20213;2805333.4869712;1182230.6403172;2020-01-04T13:00:07Z;46;f;16961;46.7595986324763;10.1268634277526;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;13;0;7
9916961_20213;2805396.75055677;1182382.85833207;2020-01-04T14:00:42Z;46;f;16961;46.7609475948019;10.1277593175135;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;14;0;42
9916961_20213;2805180.26520787;1182435.74651016;2020-01-04T15:00:14Z;46;f;16961;46.7614897782934;10.1249509341173;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;15;0;14
9916961_20213;2804834.86921567;1182385.21572209;2020-01-04T16:00:38Z;46;f;16961;46.7611417864555;10.1204097605398;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;16;0;38
9916961_20213;2804651.11696699;1182185.81803167;2020-01-04T17:00:42Z;46;f;16961;46.7594056353974;10.117916744745;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;17;0;42
9916961_20213;2804636.55115255;1182212.59264327;2020-01-04T18:00:17Z;46;f;16961;46.7596508186475;10.117738165079;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;18;0;17
9916961_20213;2804652.08677753;1182186.05985863;2020-01-04T19:00:42Z;46;f;16961;46.7594075115578;10.1179295396898;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;19;0;42
9916961_20213;2804639.63316252;1182205.74956653;2020-01-04T20:00:42Z;46;f;16961;46.7595883513558;10.117775424815;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;20;0;42
9916961_20213;2804648.16506367;1182191.86012368;2020-01-04T21:01:00Z;46;f;16961;46.7594608617609;10.1178808293009;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;21;1;0
9916961_20213;2804789.87968411;1182254.05072987;2020-01-04T22:01:17Z;46;f;16961;46.7599764200333;10.119762527217;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;22;1;17
9916961_20213;2804714.80137559;1182197.2940782;2020-01-04T23:00:42Z;46;f;16961;46.7594892413681;10.1187549812813;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;4;23;0;42
9916961_20213;2804672.62028418;1182191.51903675;2020-01-05T00:00:50Z;46;f;16961;46.759450282713;10.1182005949812;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;0;0;50
9916961_20213;2804658.38203525;1182189.30204057;2020-01-05T01:00:42Z;46;f;16961;46.7594347255632;10.1180133421524;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;1;0;42
9916961_20213;2804729.43368243;1182295.79071391;2020-01-05T02:01:06Z;46;f;16961;46.76037024857;10.1189904427676;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;2;1;6
9916961_20213;2804730.42862157;1182309.93890755;2020-01-05T03:00:15Z;46;f;16961;46.7604971377723;10.1190097853517;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;3;0;15
9916961_20213;2804727.0562643;1182264.55018451;2020-01-05T04:00:42Z;46;f;16961;46.7600901208413;10.1189453715741;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;4;0;42
9916961_20213;2804721.72633165;1182314.37771605;2020-01-05T05:00:16Z;46;f;16961;46.7605397177481;10.1188979264985;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;5;0;16
9916961_20213;2804746.51975606;1182293.94166123;2020-01-05T06:00:08Z;46;f;16961;46.7603483743397;10.1192131360157;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;6;0;8
9916961_20213;2804742.09944829;1182236.12063552;2020-01-05T07:01:01Z;46;f;16961;46.7598299108065;10.1191294520177;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;7;1;1
9916961_20213;2804873.44479557;1182292.01100688;2020-01-05T08:00:42Z;46;f;16961;46.760291997082;10.1208727047037;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;8;0;42
9916961_20213;2804932.12899555;1182336.52655421;2020-01-05T09:00:42Z;46;f;16961;46.7606741505374;10.1216603360872;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;9;0;42
9916961_20213;2804912.23836159;1182332.00635237;2020-01-05T10:00:15Z;46;f;16961;46.760639631434;10.1213981022621;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;10;0;15
9916961_20213;2804924.47557799;1182338.23392755;2020-01-05T11:00:42Z;46;f;16961;46.7606918543811;10.1215609777804;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;11;0;42
9916961_20213;2804972.86351967;1182345.57319945;2020-01-05T12:01:08Z;46;f;16961;46.7607429497569;10.122197278116;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;12;1;8
9916961_20213;2805007.01131379;1182372.31247976;2020-01-05T13:00:17Z;46;f;16961;46.7609728332918;10.1226559758822;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;13;0;17
9916961_20213;2805184.49649092;1182430.29342572;2020-01-05T14:01:12Z;46;f;16961;46.7614394509519;10.1250038448019;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;14;1;12
9916961_20213;2805178.67103193;1182473.0469905;2020-01-05T15:00:59Z;46;f;16961;46.7618256067871;10.1249467959952;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;15;0;59
9916961_20213;2805183.31872103;1182520.12503272;2020-01-05T16:00:42Z;46;f;16961;46.7622474147018;10.1250286987462;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;16;0;42
9916961_20213;2805307.44814504;1182415.94322846;2020-01-05T17:00:42Z;46;f;16961;46.7612725603713;10.1266058907573;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;17;0;42
9916961_20213;2805360.88733237;1182447.28073;2020-01-05T18:00:21Z;46;f;16961;46.7615378183881;10.1273190490669;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;18;0;21
9916961_20213;2805360.23424881;1182467.37623003;2020-01-05T19:00:42Z;46;f;16961;46.7617186814004;10.1273195196032;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;19;0;42
9916961_20213;2805360.69846157;1182467.16759682;2020-01-05T20:00:16Z;46;f;16961;46.7617166626559;10.127325498981;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;20;0;16
9916961_20213;2805368.37039733;1182462.91498944;2020-01-05T21:00:36Z;46;f;16961;46.7616760660369;10.1274239577688;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;21;0;36
9916961_20213;2805360.46433054;1182466.80647167;2020-01-05T22:00:14Z;46;f;16961;46.7617134882581;10.1273222740188;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;22;0;14
9916961_20213;2805368.97264537;1182494.62786308;2020-01-05T23:01:03Z;46;f;16961;46.7619609840565;10.1274460628494;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;5;23;1;3
9916961_20213;2805317.40809615;1182508.14250829;2020-01-06T00:00:25Z;46;f;16961;46.7620983769956;10.1267775384221;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;6;0;0;25
9916961_20213;2805340.86410857;1182528.75147165;2020-01-06T01:00:42Z;46;f;16961;46.7622764252581;10.1270936429552;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;6;1;0;42
9916961_20213;2805345.05985808;1182540.77058755;2020-01-06T02:00:42Z;46;f;16961;46.7623831856959;10.1271539247544;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;6;2;0;42
9916961_20213;2805348.31398672;1182533.03528344;2020-01-06T03:00:15Z;46;f;16961;46.7623126410335;10.1271930269823;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;6;3;0;15
9916961_20213;2805363.81988512;1182522.8762028;2020-01-06T04:00:16Z;46;f;16961;46.7622165294855;10.1273913245769;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;6;4;0;16
9916961_20213;2805344.52807389;1182532.68963635;2020-01-06T05:00:43Z;46;f;16961;46.762310700599;10.1271433429821;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;6;5;0;43
9916961_20213;2805344.50460654;1182533.37408356;2020-01-06T06:00:19Z;46;f;16961;46.7623168611202;10.1271433429821;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;6;6;0;19
9916961_20213;2805330.8577982;1182565.2468392;2020-01-06T07:00:24Z;46;f;16961;46.7626076085719;10.1269791051825;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;6;7;0;24
9916961_20213;2805357.90527224;1182543.61357403;2020-01-06T08:00:42Z;46;f;16961;46.7624047849556;10.1273232495741;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;6;8;0;42
9916961_20213;2805353.15023745;1182523.2668063;2020-01-06T09:00:42Z;46;f;16961;46.7622233301201;10.1272519150702;2019-06-03T00:00:42Z;2021-03-24T23:00:42Z;44858;2020;1;6;9;0;42
