Longitude,Latitude,Time,Temperature,elevation
10.2148582,46.6338984,2019-07-22T18:01:06Z,14.5,2225
10.2148582,46.6338984,2019-07-22T20:01:10Z,14,2225
10.1856201,46.6436534,2019-07-22T22:01:10Z,13.5,1900
10.2048186,46.6306913,2019-07-23T02:00:33Z,8.5,2028
10.1930021,46.6418001,2019-07-23T06:00:33Z,21,2037
10.1850755,46.6413728,2019-07-23T10:00:36Z,30.5,1847
10.1852219,46.6415034,2019-07-23T14:00:36Z,33,1847
10.1852219,46.6415034,2019-07-23T18:01:10Z,18,1847
10.1960502,46.6728559,2019-07-23T20:01:08Z,17,2024
10.1960502,46.6728559,2019-07-23T22:01:10Z,15,2024
10.1960502,46.6728559,2019-07-24T02:01:10Z,13.5,2024
10.1864603,46.6483663,2019-07-24T06:00:53Z,24.5,1987
10.1862022,46.6412901,2019-07-24T10:00:34Z,32,1881
10.1944663,46.6414813,2019-07-24T14:00:35Z,27.5,2053
10.1944663,46.6414813,2019-07-24T18:01:10Z,20,2053
10.1949162,46.6440371,2019-07-24T20:00:35Z,14.5,2104
10.188754,46.6330591,2019-07-24T22:01:01Z,14.5,1792
10.2159086,46.6659082,2019-07-25T02:01:08Z,25.5,1909
10.2211689,46.6666344,2019-07-25T06:01:10Z,24.5,1948
10.2281795,46.6730363,2019-07-25T10:01:10Z,28,2083
10.20595,46.6667266,2019-07-25T14:00:36Z,24.5,1880
10.2107208,46.6703353,2019-07-25T18:01:07Z,16,2184
10.2107208,46.6703353,2019-07-25T20:01:10Z,15,2184
10.2083426,46.6370291,2019-07-25T22:01:07Z,13.5,2247
10.1854943,46.6412027,2019-07-26T02:01:10Z,15,1847
10.1857396,46.6417945,2019-07-26T06:00:57Z,31,1868
10.1921148,46.6413979,2019-07-26T10:00:33Z,25,2026
10.1963327,46.6473394,2019-07-26T14:00:51Z,17,2145
10.2075799,46.6498949,2019-07-26T18:01:07Z,12,2323
10.2112874,46.6532159,2019-07-26T20:01:10Z,12,2213
10.2088714,46.6642334,2019-07-26T22:01:10Z,10,1793
10.1846022,46.6402309,2019-07-27T02:01:07Z,28.5,1813
10.1850443,46.6418285,2019-07-27T06:00:33Z,24,1856
10.1991845,46.6348589,2019-07-27T10:01:07Z,19.5,1970
10.2146076,46.6221628,2019-07-27T14:00:35Z,17.5,2072
10.2146076,46.6221628,2019-07-27T18:01:10Z,12,2072
10.1901513,46.6483023,2019-07-27T20:01:10Z,11,1965
10.1606161,46.6783366,2019-07-27T22:00:51Z,11.5,1884
10.1606161,46.6783366,2019-07-28T02:01:10Z,19,1884
10.1701913,46.652324,2019-07-28T06:01:07Z,22,1732
10.1702635,46.6522169,2019-07-28T10:01:07Z,28,1732
10.1964891,46.6432565,2019-07-28T14:01:00Z,19.5,2110
10.1964891,46.6432565,2019-07-28T18:01:10Z,10.5,2110
10.2051783,46.6641628,2019-07-28T20:01:06Z,11.5,1780
10.2051783,46.6641628,2019-07-28T22:01:10Z,12,1780
10.1868556,46.6410713,2019-07-29T02:00:36Z,21,1901
10.1696823,46.6348233,2019-07-29T06:01:06Z,20,1867
10.1975958,46.6478735,2019-07-29T10:01:12Z,27,2172
10.2207053,46.6333953,2019-07-29T14:00:35Z,23,2273
10.1933189,46.6436089,2019-07-29T18:00:33Z,11.5,2078
10.1723558,46.6599021,2019-07-29T20:00:35Z,11.5,1752
10.1680647,46.6552215,2019-07-29T22:01:05Z,22.5,1696
10.185526,46.6391133,2019-07-30T02:01:10Z,20,1812
10.1849718,46.6410835,2019-07-30T06:01:07Z,22,1847
10.221865,46.6270748,2019-07-30T10:00:33Z,30.5,2010
10.224,46.6291737,2019-07-30T14:00:35Z,23,2041
10.2227068,46.641354,2019-07-30T18:00:35Z,12.5,2395
10.2115527,46.6394087,2019-07-30T20:00:35Z,11,2362
10.2115527,46.6394087,2019-07-30T22:01:10Z,12.5,2362
10.203803,46.6545374,2019-07-31T02:01:09Z,22,2049
10.1928836,46.6414829,2019-07-31T06:01:10Z,20.5,2030
10.1940392,46.639537,2019-07-31T10:01:10Z,30.5,1997
10.1922065,46.6413757,2019-07-31T14:00:36Z,25.5,2026
10.2099742,46.6637375,2019-07-31T18:00:33Z,11.5,1795
10.1686697,46.6648494,2019-07-31T20:01:10Z,12.5,1775
10.1131242,46.5523085,2019-07-31T22:01:10Z,11.5,1939
10.2070127,46.6365692,2019-08-01T02:00:58Z,20,2208
10.2070127,46.6365692,2019-08-01T06:01:10Z,26.5,2208
10.2034099,46.6393632,2019-08-01T10:00:34Z,28.5,2196
10.1921725,46.6414106,2019-08-01T14:00:35Z,31,2026
10.2080361,46.6393618,2019-08-01T18:00:35Z,12.5,2329
10.2146749,46.6310304,2019-08-01T20:00:10Z,11.5,2187
10.2146749,46.6310304,2019-08-01T22:01:10Z,12,2187
10.2146749,46.6310304,2019-08-02T02:01:10Z,19,2187
10.1740522,46.6545117,2019-08-02T06:01:07Z,19.5,1745
10.1768035,46.649102,2019-08-02T10:01:10Z,20.5,1856
10.1768035,46.649102,2019-08-02T14:01:10Z,24,1856
10.1708652,46.6579893,2019-08-02T18:01:10Z,11.5,1692
10.1953327,46.6479097,2019-08-02T20:01:08Z,10,2105
10.1878224,46.6392965,2019-08-02T22:00:51Z,9.5,1892
10.2203222,46.625717,2019-08-03T02:01:10Z,8,1995
10.2071142,46.6358042,2019-08-03T06:01:10Z,16.5,2181
10.206489,46.6362804,2019-08-03T10:00:59Z,31,2199
10.2064543,46.6359122,2019-08-03T14:01:06Z,26,2175
10.2064543,46.6359122,2019-08-03T18:01:10Z,12.5,2175
10.2064543,46.6359122,2019-08-03T20:01:10Z,7.5,2175
10.2065309,46.6360576,2019-08-03T22:01:07Z,20,2175
10.2065309,46.6360576,2019-08-04T02:01:10Z,5.5,2175
10.2065309,46.6360576,2019-08-04T06:01:10Z,15.5,2175
10.1921702,46.6414042,2019-08-04T10:01:00Z,30.5,2026
10.1921574,46.6413991,2019-08-04T14:00:33Z,30,2026
10.2059786,46.650109,2019-08-04T18:00:35Z,13.5,2274
10.2114741,46.6533414,2019-08-04T20:00:36Z,20.5,2184
10.206980099999999,46.6364041,2019-08-04T22:00:34Z,15.5,2208
10.2065334,46.6353007,2019-08-05T02:00:33Z,16.5,2156
10.2094746,46.6363813,2019-08-05T06:01:10Z,23,2229
10.2101064,46.6359371,2019-08-05T10:00:35Z,26,2216
10.2073302,46.6394596,2019-08-05T14:01:10Z,23,2320
10.1964635,46.6592332,2019-08-05T18:00:35Z,15,1768
10.1964635,46.6592332,2019-08-05T20:01:10Z,14,1768
10.1947299,46.642426,2019-08-05T22:00:35Z,12.5,2073
10.2007833,46.6312609,2019-08-06T02:00:35Z,17.5,1948
10.203254,46.6305323,2019-08-06T06:00:51Z,23.5,2007
10.2033018,46.6305669,2019-08-06T10:00:35Z,28,2007
10.2032902,46.6305224,2019-08-06T14:00:35Z,35,2007
10.1719134,46.6285993,2019-08-06T18:01:07Z,11.5,2188
10.1719134,46.6285993,2019-08-06T20:01:10Z,10.5,2188
10.1765503,46.6636487,2019-08-06T22:01:04Z,23,1873
10.1765503,46.6636487,2019-08-07T02:01:10Z,15.5,1873
10.1765503,46.6636487,2019-08-07T06:01:10Z,20.5,1873
10.1893947,46.6480922,2019-08-07T10:01:10Z,24,1964
10.1836092,46.6421307,2019-08-07T14:01:09Z,20,1827
10.1933639,46.6420387,2019-08-07T18:00:35Z,10.5,2045
10.1945676,46.6430217,2019-08-07T20:00:12Z,10,2086
10.1949543,46.6435698,2019-08-07T22:00:33Z,10,2108
10.2087325,46.6532499,2019-08-08T02:01:09Z,20.5,2184
10.1966599,46.643807,2019-08-08T06:00:35Z,17,2127
10.1974232,46.6441537,2019-08-08T10:01:09Z,22,2164
10.2071453,46.6361561,2019-08-08T14:00:33Z,28,2181
10.2071453,46.6361561,2019-08-08T18:01:10Z,13.5,2181
10.1898968,46.6543,2019-08-08T20:01:07Z,10,1733
10.173125,46.646322,2019-08-08T22:00:16Z,10.5,1719
10.2075906,46.6358018,2019-08-09T02:01:10Z,8.5,2187
10.1910305,46.6516793,2019-08-09T06:00:47Z,25.5,1803
10.1977571,46.6441473,2019-08-09T10:01:04Z,27,2164
10.2157828,46.6291924,2019-08-09T14:01:09Z,19,2180
10.2129122,46.6266037,2019-08-09T18:00:33Z,14,2114
10.2192841,46.6388166,2019-08-09T20:00:11Z,12.5,2368
10.2150359,46.645531,2019-08-09T22:00:36Z,11.5,2564
10.2150359,46.645531,2019-08-10T02:01:10Z,11.5,2564
10.1914285,46.6425604,2019-08-10T06:01:04Z,26,2034
10.1922533,46.6413891,2019-08-10T10:00:36Z,29,2026
10.1862615,46.6431395,2019-08-10T14:01:00Z,25.5,1900
10.1955741,46.6431955,2019-08-10T18:00:35Z,15.5,2102
10.1943171,46.643914,2019-08-10T20:00:33Z,14,2093
10.1970553,46.6425356,2019-08-10T22:00:33Z,13.5,2107
10.186484,46.6514308,2019-08-11T02:01:07Z,22.5,1752
10.1933617,46.6484277,2019-08-11T06:00:39Z,29.5,2041
10.2080314,46.6309966,2019-08-11T10:01:08Z,30,2105
10.2080314,46.6309966,2019-08-11T14:01:10Z,24.5,2105
10.1826549,46.6531496,2019-08-11T18:01:10Z,18.5,1730
10.19061,46.6553392,2019-08-11T20:00:33Z,17,1744
10.2195436,46.6605719,2019-08-11T22:00:50Z,15,1866
10.2195436,46.6605719,2019-08-12T02:01:10Z,12,1866
10.1969487,46.6449759,2019-08-12T06:00:36Z,22,2164
10.2229581,46.652049,2019-08-12T10:01:08Z,14,2182
10.207955,46.6358989,2019-08-12T14:00:36Z,18,2194
10.2011358,46.6379108,2019-08-12T18:00:54Z,16.5,2114
10.1942918,46.6430912,2019-08-12T20:00:33Z,8.5,2077
10.1930158,46.6438673,2019-08-12T22:00:33Z,7,2067
10.1954587,46.6445178,2019-08-13T02:01:10Z,21,2121
10.1954587,46.6445178,2019-08-13T06:01:10Z,28.5,2121
10.194122,46.6414026,2019-08-13T10:00:33Z,16.5,2046
10.1901893,46.6395947,2019-08-13T14:01:10Z,20,1932
10.1901893,46.6395947,2019-08-13T18:01:10Z,10,1932
10.1940477,46.6431008,2019-08-13T20:00:35Z,6.5,2077
10.1951323,46.642685,2019-08-13T22:00:04Z,5.5,2080
10.2039174,46.6398725,2019-08-14T02:00:34Z,23,2225
10.2098927,46.6377391,2019-08-14T06:01:03Z,22,2286
10.2128333,46.6360453,2019-08-14T10:01:08Z,18.5,2259
10.1993162,46.6379842,2019-08-14T14:00:43Z,19,2038
10.1993162,46.6379842,2019-08-14T18:01:10Z,7,2038
10.2063511,46.6516019,2019-08-14T20:00:34Z,12.5,2224
10.2061892,46.6513601,2019-08-14T22:00:35Z,19,2244
10.2059106,46.6516126,2019-08-15T02:00:33Z,14.5,2210
10.2059106,46.6516126,2019-08-15T06:01:10Z,22,2210
10.2047158,46.6517521,2019-08-15T10:00:35Z,26,2174
10.2057216,46.6505199,2019-08-15T14:00:33Z,30.5,2250
10.2026995,46.6452486,2019-08-15T18:00:35Z,9,2355
10.2063924,46.6359121,2019-08-15T20:00:18Z,19.5,2175
10.2064196,46.6358651,2019-08-15T22:00:51Z,19.5,2175
10.2063818,46.6359258,2019-08-16T02:00:34Z,23.5,2175
10.2063818,46.6359258,2019-08-16T06:01:10Z,22.5,2175
10.1958363,46.6408993,2019-08-16T10:00:33Z,24.5,2056
10.1961846,46.6419693,2019-08-16T14:01:09Z,28,2084
10.1985762,46.6531711,2019-08-16T18:01:09Z,9.5,1948
10.1985762,46.6531711,2019-08-16T20:01:10Z,11,1948
10.1751094,46.6559523,2019-08-16T22:01:09Z,22,1710
10.1751094,46.6559523,2019-08-17T02:01:10Z,8.5,1710
10.1814109,46.6527147,2019-08-17T06:00:57Z,27,1699
10.1814109,46.6527147,2019-08-17T10:01:10Z,24.5,1699
10.1814511,46.6524751,2019-08-17T14:00:35Z,25.5,1699
10.1864787,46.651898,2019-08-17T18:01:09Z,15.5,1722
10.1923591,46.6439165,2019-08-17T20:00:33Z,13,2063
10.1953032,46.6409847,2019-08-17T22:00:35Z,19,2060
10.2012035,46.6431853,2019-08-18T02:01:09Z,8.5,2238
10.1988344,46.6449077,2019-08-18T06:01:10Z,21.5,2201
10.1989188,46.6448593,2019-08-18T10:00:33Z,30.5,2201
10.1950361,46.6448029,2019-08-18T14:01:08Z,30,2121
10.1781175,46.6547622,2019-08-18T18:01:10Z,17.5,1756
10.1760818,46.6550676,2019-08-18T20:01:04Z,17,1683
10.1691278,46.6501144,2019-08-18T22:01:05Z,14.5,1683
10.198057500000001,46.6441283,2019-08-19T02:01:01Z,24,2176
10.198057500000001,46.6441283,2019-08-19T06:01:10Z,19,2176
10.198057500000001,46.6441283,2019-08-19T10:01:10Z,25,2176
10.1969177,46.6388407,2019-08-19T14:00:36Z,25,2017
10.1969177,46.6388407,2019-08-19T18:01:10Z,11.5,2017
10.2087119,46.6634322,2019-08-19T20:00:35Z,8,1790
10.1962818,46.6441582,2019-08-19T22:00:33Z,10,2141
10.2019807,46.6382866,2019-08-20T02:01:10Z,11,2135
10.1991333,46.6381943,2019-08-20T06:00:33Z,27,2054
10.1973944,46.639461,2019-08-20T10:00:33Z,24.5,2053
10.1994612,46.6607672,2019-08-20T14:01:10Z,22.5,1775
10.1936605,46.6407135,2019-08-20T18:00:53Z,28,2028
10.192444,46.6435675,2019-08-20T20:00:33Z,10.5,2057
10.1976008,46.6412394,2019-08-20T22:01:03Z,10,2097
10.1976008,46.6412394,2019-08-21T02:01:10Z,9,2097
10.1976008,46.6412394,2019-08-21T06:01:10Z,21,2097
10.1974905,46.6422792,2019-08-21T10:00:48Z,22,2122
10.2032512,46.6310549,2019-08-21T14:00:35Z,22,2029
10.1933326,46.6418834,2019-08-21T18:00:34Z,10,2045
10.1954743,46.643429,2019-08-21T20:00:33Z,10,2108
10.1925445,46.6423617,2019-08-21T22:00:36Z,10.5,2039
10.1681058,46.6554659,2019-08-22T02:00:33Z,25,1696
10.1681058,46.6554659,2019-08-22T06:01:10Z,21.5,1696
10.1855976,46.6420954,2019-08-22T10:00:33Z,28,1868
10.1857768,46.6419355,2019-08-22T14:00:36Z,30.5,1868
10.195334,46.643642,2019-08-22T18:00:33Z,10.5,2108
10.2116126,46.6451356,2019-08-22T20:00:11Z,9.5,2573
10.2483298,46.6334387,2019-08-22T22:00:33Z,8.5,2497
10.2483298,46.6334387,2019-08-23T02:01:10Z,7,2497
10.2033387,46.6394423,2019-08-23T06:00:33Z,26,2196
10.2359037,46.6609677,2019-08-23T10:01:07Z,20.5,1911
10.2086466,46.6499222,2019-08-23T14:00:36Z,13.5,2353
10.2086466,46.6499222,2019-08-23T18:01:10Z,12.5,2353
10.2129518,46.6457095,2019-08-23T20:01:07Z,10.5,2569
10.1951006,46.6434969,2019-08-23T22:00:35Z,10,2108
10.1688856,46.6581491,2019-08-24T02:00:35Z,10,1662
10.1719599,46.6540569,2019-08-24T06:00:35Z,22.5,1772
10.1721811,46.6540199,2019-08-24T10:00:33Z,29,1772
10.1923111,46.6440043,2019-08-24T14:00:35Z,16,2063
10.1935726,46.6434778,2019-08-24T18:00:33Z,10,2078
10.1928144,46.6422263,2019-08-24T20:00:13Z,9.5,2046
10.1928144,46.6422263,2019-08-24T22:01:10Z,8.5,2046
10.1928144,46.6422263,2019-08-25T02:01:10Z,11,2046
10.2015157,46.6306898,2019-08-25T06:00:34Z,21.5,1967
10.2016942,46.6307008,2019-08-25T10:00:36Z,33,1967
10.1962933,46.6420507,2019-08-25T14:00:33Z,22,2084
10.1952928,46.6438171,2019-08-25T18:00:33Z,10,2108
10.1839537,46.6386585,2019-08-25T20:00:20Z,11,1777
10.1839537,46.6386585,2019-08-25T22:01:10Z,11,1777
10.2042513,46.646354,2019-08-26T02:01:10Z,7.5,2406
10.1987887,46.6450884,2019-08-26T06:00:34Z,17.5,2201
10.1988815,46.6447986,2019-08-26T10:00:33Z,30,2201
10.205103,46.6417853,2019-08-26T14:00:35Z,17.5,2322
10.205103,46.6417853,2019-08-26T18:01:10Z,11,2322
10.2004626,46.645946,2019-08-26T20:00:59Z,13,2267
10.199819,46.6457604,2019-08-26T22:00:37Z,20,2247
10.1998015,46.6456623,2019-08-27T02:00:34Z,21.5,2243
10.1957352,46.6454579,2019-08-27T06:00:57Z,21.5,2140
10.1958054,46.6453205,2019-08-27T10:00:35Z,29,2140
10.2068271,46.6419081,2019-08-27T14:00:36Z,18,2387
10.1951137,46.6433732,2019-08-27T18:00:33Z,13.5,2108
10.1970607,46.6597819,2019-08-27T20:00:36Z,12.5,1773
10.1896913,46.632027,2019-08-27T22:01:10Z,11.5,1814
10.1855942,46.6390199,2019-08-28T02:00:57Z,23.5,1812
10.185539,46.6404577,2019-08-28T06:00:34Z,31,1858
10.1853471,46.6417729,2019-08-28T10:00:35Z,28.5,1856
10.1944803,46.6441656,2019-08-28T14:00:36Z,20.5,2104
10.19527,46.6434944,2019-08-28T18:00:36Z,13,2108
10.2095783,46.6519062,2019-08-28T20:00:36Z,12,2263
10.2060653,46.6514463,2019-08-28T22:00:33Z,22,2228
10.2026285,46.6469857,2019-08-29T02:00:36Z,12.5,2342
10.2028457,46.6434618,2019-08-29T06:00:35Z,22,2306
10.204699,46.6416389,2019-08-29T10:00:36Z,28,2302
10.2044411,46.6260471,2019-08-29T14:01:05Z,19,2039
10.1952102,46.6429206,2019-08-29T18:00:36Z,10,2094
10.1911997,46.6544862,2019-08-29T20:01:03Z,11,1746
10.1911997,46.6544862,2019-08-29T22:01:10Z,19,1746
10.1911997,46.6544862,2019-08-30T02:01:10Z,9,1746
10.187527,46.6477869,2019-08-30T06:00:33Z,31,1998
10.1893689,46.6474781,2019-08-30T10:01:05Z,26.5,1986
10.1980018,46.6410442,2019-08-30T14:00:36Z,22.5,2108
10.2095646,46.6641187,2019-08-30T18:00:35Z,13,1796
10.1741168,46.6572126,2019-08-30T20:00:33Z,13,1733
10.1758552,46.6457034,2019-08-30T22:00:59Z,18.5,1767
10.1855478,46.6391369,2019-08-31T02:00:33Z,21.5,1812
10.1863549,46.6421418,2019-08-31T06:00:57Z,20.5,1883
10.185654,46.6420676,2019-08-31T10:00:33Z,30,1868
10.1956316,46.6438554,2019-08-31T14:00:36Z,15.5,2117
10.2080168,46.6499172,2019-08-31T18:00:34Z,11.5,2336
10.1938572,46.6568759,2019-08-31T20:00:33Z,12,1755
10.1802787,46.6470766,2019-08-31T22:00:33Z,17,1844
10.1802787,46.6470766,2019-09-01T02:01:10Z,26,1844
10.1849304,46.6426582,2019-09-01T06:00:33Z,25,1868
10.185021,46.642615,2019-09-01T10:00:33Z,29,1868
10.185021,46.642615,2019-09-01T14:01:10Z,14,1868
10.185021,46.642615,2019-09-01T18:01:10Z,21,1868
10.1949029,46.642335,2019-09-01T20:00:34Z,11,2073
10.1954442,46.6420564,2019-09-01T22:00:35Z,9.5,2069
10.2043743,46.6261381,2019-09-02T02:00:52Z,12,2039
10.2043743,46.6261381,2019-09-02T06:01:10Z,23,2039
10.2014884,46.6262756,2019-09-02T10:00:33Z,24,2002
10.2065304,46.6362223,2019-09-02T14:00:33Z,14.5,2175
10.2029385,46.6439609,2019-09-02T18:00:57Z,7.5,2326
10.1980454,46.649654,2019-09-02T20:00:33Z,17.5,2152
10.20912,46.650823,2019-09-02T22:01:10Z,9,2330
10.1915128,46.6459527,2019-09-03T02:01:07Z,25,2051
10.1915128,46.6459527,2019-09-03T06:01:10Z,18.5,2051
10.1974365,46.6394306,2019-09-03T10:00:36Z,28,2053
10.1973087,46.6425887,2019-09-03T14:00:36Z,22.5,2122
10.1973087,46.6425887,2019-09-03T18:01:10Z,10,2122
10.1973087,46.6425887,2019-09-03T20:01:10Z,8.5,2122
10.2038381,46.6251721,2019-09-03T22:01:03Z,8.5,1994
10.2069384,46.6257756,2019-09-04T02:00:54Z,14,2084
10.207629,46.6250256,2019-09-04T06:00:33Z,25,2074
10.2004587,46.6330441,2019-09-04T10:00:53Z,27,1993
10.2054818,46.641405,2019-09-04T14:00:35Z,20,2304
10.2086284,46.6464001,2019-09-04T18:00:33Z,10.5,2539
10.2249989,46.6513829,2019-09-04T20:00:35Z,9,2128
10.2150432,46.6526554,2019-09-04T22:01:09Z,9.5,2257
10.2068529,46.6429603,2019-09-05T02:00:36Z,8,2427
10.2009093,46.6464023,2019-09-05T06:00:33Z,20.5,2286
10.2009093,46.6464023,2019-09-05T10:01:10Z,16,2286
10.2256315,46.6400876,2019-09-05T14:01:06Z,17,2339
10.2256315,46.6400876,2019-09-05T18:01:10Z,8,2339
10.1873392,46.6523854,2019-09-05T20:01:12Z,7,1715
10.1873392,46.6523854,2019-09-05T22:01:10Z,6,1715
10.1873392,46.6523854,2019-09-06T02:01:10Z,11,1715
10.1969257,46.6389553,2019-09-06T06:00:33Z,14.5,2017
10.2049344,46.6264181,2019-09-06T10:01:10Z,6,2054
10.2015005,46.6262172,2019-09-06T14:00:33Z,17.5,1988
10.2227506,46.6015164,2019-09-06T18:01:09Z,5,1994
10.1981454,46.6439913,2019-09-06T20:01:06Z,19.5,2176
10.1981195,46.6440359,2019-09-06T22:00:33Z,24,2176
10.2216359,46.6479619,2019-09-07T02:01:09Z,24,2440
10.1776351,46.6356216,2019-09-07T06:01:09Z,17.5,1901
10.2042379,46.6420792,2019-09-07T10:00:33Z,8.5,2282
10.2117252,46.62416,2019-09-07T14:00:34Z,22.5,2145
10.2117252,46.62416,2019-09-07T18:01:10Z,7,2145
10.2117252,46.62416,2019-09-07T20:01:10Z,6.5,2145
10.2117252,46.62416,2019-09-07T22:01:10Z,4,2145
10.2036417,46.6458046,2019-09-08T02:00:33Z,1,2384
10.2013233,46.6417571,2019-09-08T06:00:51Z,21,2199
10.2318697,46.6417633,2019-09-08T10:01:10Z,16.5,2439
10.2318697,46.6417633,2019-09-08T14:01:10Z,18,2439
10.2318697,46.6417633,2019-09-08T18:01:10Z,13.5,2439
10.2318697,46.6417633,2019-09-08T20:01:10Z,16,2439
10.2318697,46.6417633,2019-09-08T22:01:10Z,16.5,2439
10.2486465,46.6824337,2019-09-09T02:00:43Z,17,2524
10.1877523,46.6481805,2019-09-09T06:00:36Z,9,1989
10.1754126,46.6521516,2019-09-09T10:00:54Z,9,1810
10.1922475,46.6419588,2019-09-09T14:00:36Z,14.5,2031
10.201032,46.6314802,2019-09-09T18:01:10Z,5,1968
10.2010656,46.6394494,2019-09-09T20:00:36Z,15.5,2140
10.2029713,46.6308639,2019-09-09T22:00:57Z,27,1999
10.2032239,46.6304919,2019-09-10T02:00:36Z,18,2007
10.1991363,46.6322596,2019-09-10T06:01:05Z,12.5,1943
10.1966656,46.640826,2019-09-10T10:00:33Z,21.5,2062
10.1967415,46.6430723,2019-09-10T14:00:33Z,18.5,2121
10.2027829,46.6485485,2019-09-10T18:01:10Z,6,2288
10.2144913,46.6547766,2019-09-10T20:01:10Z,10,2141
10.1755128,46.6594785,2019-09-10T22:01:10Z,5.5,1814
10.1875249,46.6574676,2019-09-11T02:01:08Z,12,1966
10.1849657,46.6426702,2019-09-11T06:01:05Z,21.5,1868
10.1959077,46.6408706,2019-09-11T10:00:33Z,24,2056
10.1935436,46.6446425,2019-09-11T14:00:33Z,18,2085
10.2096985,46.6390224,2019-09-11T18:00:33Z,8,2330
10.2048614,46.6262643,2019-09-11T20:01:10Z,12.5,2054
10.2039997,46.6267701,2019-09-11T22:00:35Z,20,2044
10.2039519,46.6267479,2019-09-12T02:00:35Z,18,2044
10.2039295,46.626747,2019-09-12T06:00:34Z,19.5,2044
10.2046924,46.631764,2019-09-12T10:00:33Z,24,2070
10.196864,46.6430936,2019-09-12T14:00:36Z,23.5,2121
10.1984156,46.6546411,2019-09-12T18:01:10Z,10,1931
10.2081512,46.6639589,2019-09-12T20:01:07Z,7.5,1791
10.2144318,46.6528396,2019-09-12T22:01:06Z,9.5,2234
10.2036635,46.6426475,2019-09-13T02:00:33Z,13.5,2284
10.2027625,46.6417311,2019-09-13T06:00:36Z,31.5,2250
10.2027746,46.6416233,2019-09-13T10:00:33Z,28.5,2250
10.1962068,46.6436408,2019-09-13T14:00:33Z,25,2127
10.1962068,46.6436408,2019-09-13T18:01:10Z,16,2127
10.1962068,46.6436408,2019-09-13T20:01:10Z,9.5,2127
10.1742853,46.641821,2019-09-13T22:01:07Z,16.5,1747
10.1742853,46.641821,2019-09-14T02:01:10Z,12,1747
10.1972233,46.6437692,2019-09-14T06:00:33Z,25.5,2139
10.1956776,46.6454511,2019-09-14T10:01:03Z,29,2140
10.1975212,46.6433971,2019-09-14T14:01:10Z,25.5,2150
10.2105607,46.645587,2019-09-14T18:00:34Z,10.5,2569
10.139612,46.6626765,2019-09-14T20:01:10Z,10,2410
10.1957959,46.6402843,2019-09-14T22:00:54Z,19,2043
10.2049292,46.6760426,2019-09-15T02:01:01Z,19,2475
10.1962437,46.6403955,2019-09-15T06:00:33Z,28,2062
10.1855815,46.6420381,2019-09-15T10:00:33Z,28.5,1868
10.202081,46.6559714,2019-09-15T14:01:07Z,21,1957
10.1870575,46.6531357,2019-09-15T18:00:36Z,11,1726
10.1706647,46.6621024,2019-09-15T20:01:04Z,11,1755
10.1706647,46.6621024,2019-09-15T22:01:10Z,11,1755
10.2008892,46.654099,2019-09-16T02:01:06Z,21,2022
10.198331,46.6441265,2019-09-16T06:00:33Z,23,2176
10.2008422,46.6459132,2019-09-16T10:00:33Z,23,2288
10.2227139,46.5949111,2019-09-16T14:01:10Z,17,1882
10.2062744,46.6624594,2019-09-16T18:01:10Z,12.5,1801
10.2092898,46.6527462,2019-09-16T20:01:05Z,12.5,2229
10.2027401,46.6420266,2019-09-16T22:00:10Z,10,2250
10.2027471,46.6420582,2019-09-17T02:01:03Z,25,2250
10.2037509,46.6400858,2019-09-17T06:00:35Z,24,2208
10.2037509,46.6400858,2019-09-17T10:01:10Z,24.5,2208
10.196926,46.6430937,2019-09-17T14:00:35Z,17.5,2121
10.196926,46.6430937,2019-09-17T18:01:10Z,12.5,2121
10.1925553,46.638777,2019-09-17T20:01:09Z,19,1932
10.183839,46.6455275,2019-09-17T22:01:06Z,25,1890
10.183839,46.6455275,2019-09-18T02:01:10Z,6.5,1890
10.2013839,46.6475592,2019-09-18T06:01:06Z,22,2277
10.201406,46.6475714,2019-09-18T10:00:36Z,19,2277
10.1967623,46.6434143,2019-09-18T14:00:37Z,22.5,2139
10.1967623,46.6434143,2019-09-18T18:01:10Z,11.5,2139
10.1606838,46.6650306,2019-09-18T20:01:10Z,9.5,1632
10.1606838,46.6650306,2019-09-18T22:01:10Z,8.5,1632
10.1926214,46.6543387,2019-09-19T02:01:07Z,22.5,1787
10.1927769,46.6454509,2019-09-19T06:01:03Z,18.5,2075
10.1920548,46.6454416,2019-09-19T10:00:33Z,28.5,2066
10.1920548,46.6454416,2019-09-19T14:01:10Z,22,2066
10.2088343,46.6389427,2019-09-19T18:00:34Z,7.5,2315
10.2017731,46.6462961,2019-09-19T20:00:35Z,6,2307
10.2017731,46.6462961,2019-09-19T22:01:10Z,19,2307
10.2120291,46.6380008,2019-09-20T02:01:10Z,17,2311
10.1995547,46.6471685,2019-09-20T06:00:35Z,12,2226
10.1988331,46.6469599,2019-09-20T10:01:08Z,32,2209
10.192044,46.6414345,2019-09-20T14:00:33Z,23,2026
10.192044,46.6414345,2019-09-20T18:01:10Z,10,2026
10.192044,46.6414345,2019-09-20T20:01:10Z,6.5,2026
10.192044,46.6414345,2019-09-20T22:01:10Z,5,2026
10.1965437,46.6395361,2019-09-21T02:00:33Z,21.5,2032
10.1942359,46.6409988,2019-09-21T06:00:35Z,27,2046
10.2067162,46.6362906,2019-09-21T10:00:35Z,27,2199
10.2074409,46.6379113,2019-09-21T14:00:33Z,17,2264
