Product Type: Litetrack Iridium-150
Product ID: 91037
Firmware Version: V8.92.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites
19.06.2019 22:00:33,47.0919101,10.6754158,1138.22,34,16.0,1.4,6
20.06.2019 00:00:35,47.1007662,10.6629371,905.64,36,15.5,2.4,4
20.06.2019 04:01:08,47.1002510,10.6642870,909.72,70,21.0,4.6,4
20.06.2019 08:01:03,47.1000704,10.6641589,924.29,64,27.0,1.4,6
20.06.2019 12:00:34,47.1000716,10.6640812,922.80,35,28.0,1.2,5
20.06.2019 16:00:34,47.0999940,10.6641379,911.71,35,28.5,1.4,7
20.06.2019 20:00:33,47.1003581,10.6646948,919.14,34,21.0,1.6,6
20.06.2019 22:00:35,47.0934769,10.6712114,966.73,36,17.0,3,4
21.06.2019 00:00:35,47.0923978,10.6749269,1136.96,35,15.5,1.8,5
21.06.2019 04:01:08,47.1291855,10.6884384,0.44,70,16.5,27.2,3
21.06.2019 08:00:34,47.0991258,10.6659121,931.80,35,27.0,2,5
21.06.2019 12:01:07,47.0991032,10.6659688,927.30,70,28.5,5.6,4
21.06.2019 16:00:36,47.0994996,10.6658704,921.84,37,31.5,3.6,6
21.06.2019 20:01:10,0.0000000,0.0000000,0.00,70,19.0,0,0
21.06.2019 22:00:34,47.0936150,10.6682454,922.42,36,17.5,1.6,5
22.06.2019 00:00:12,47.0951748,10.6692430,986.48,14,16.0,3,4
22.06.2019 04:01:10,0.0000000,0.0000000,0.00,70,25.5,0,0
22.06.2019 08:01:10,0.0000000,0.0000000,0.00,70,29.0,0,0
22.06.2019 12:00:35,47.0941898,10.6645448,0.18,70,31.0,8.2,3
22.06.2019 16:00:33,47.0987296,10.6657758,941.33,35,30.0,8.4,5
22.06.2019 20:00:59,47.0978395,10.6655672,918.64,60,23.0,1.6,6
22.06.2019 22:00:35,47.0958304,10.6676744,954.23,37,17.5,2.8,5
23.06.2019 00:00:35,47.0959918,10.6678831,968.95,37,16.5,1.4,6
23.06.2019 04:01:10,0.0000000,0.0000000,0.00,70,26.0,0,0
23.06.2019 08:01:07,47.0899507,10.6693178,-0.02,70,28.5,5.6,3
23.06.2019 12:01:05,47.0961219,10.6667744,926.84,70,29.5,5,4
23.06.2019 16:00:33,47.0984925,10.6658947,913.96,33,23.5,3.2,6
23.06.2019 20:01:03,47.0962645,10.6665075,935.31,63,23.0,1.4,7
23.06.2019 22:00:12,47.0937312,10.6692768,944.54,12,17.5,5,4
24.06.2019 00:00:57,47.0932357,10.6684416,927.49,57,15.5,1.6,5
24.06.2019 04:01:10,0.0000000,0.0000000,0.00,70,23.5,0,0
24.06.2019 08:01:08,47.0990261,10.6659864,939.37,70,26.5,2,4
24.06.2019 12:01:10,0.0000000,0.0000000,0.00,70,35.0,0,0
24.06.2019 16:01:03,47.0983579,10.6658962,912.84,63,31.5,3.4,5
24.06.2019 20:01:09,47.0954577,10.6675089,959.98,68,23.0,3.6,5
24.06.2019 22:00:34,47.0946346,10.6725909,1081.90,34,18.0,1.4,5
25.06.2019 00:00:34,47.0935949,10.6681897,905.38,34,16.5,1.8,5
25.06.2019 04:01:03,47.0986681,10.6657945,914.93,70,17.5,7,4
25.06.2019 08:00:36,47.0987879,10.6659054,927.11,36,27.5,1.8,6
25.06.2019 12:00:43,47.1141338,10.6613085,-0.08,70,31.5,5.8,3
25.06.2019 16:00:51,47.1051920,10.6635039,1012.15,52,31.5,2.8,6
25.06.2019 20:00:34,47.1047763,10.6632069,963.64,35,28.5,1.2,7
25.06.2019 22:00:09,47.0946188,10.6709087,1020.74,10,20.5,5.2,4
26.06.2019 00:00:33,47.0935041,10.6691010,942.07,34,19.0,2,5
26.06.2019 04:01:08,47.0957136,10.6663360,859.82,70,22.0,3.6,4
26.06.2019 08:00:35,47.0977037,10.6660550,923.11,35,28.0,1.8,6
26.06.2019 12:00:40,47.0988643,10.6660108,905.57,70,30.5,4,4
26.06.2019 16:01:10,0.0000000,0.0000000,0.00,70,31.0,0,0
26.06.2019 20:00:33,47.0947726,10.6672991,922.93,34,30.5,1.4,7
26.06.2019 22:00:38,47.0942276,10.6695592,987.44,39,22.5,2.2,5
27.06.2019 00:00:33,47.0943650,10.6695772,977.34,34,23.5,1.4,7
27.06.2019 04:00:36,47.0950914,10.6671513,929.57,37,32.5,2,5
27.06.2019 08:00:58,47.0949683,10.6671040,958.68,59,27.0,1.4,5
27.06.2019 12:01:10,47.0972708,10.6675534,-0.06,70,31.5,3.2,3
27.06.2019 16:00:33,47.0949590,10.6672109,941.89,35,33.0,2.6,6
27.06.2019 20:00:33,47.0949553,10.6671421,950.46,35,28.0,4.8,5
27.06.2019 22:00:36,47.0957205,10.6699141,995.62,37,22.5,1.4,5
28.06.2019 00:00:36,47.0944426,10.6694988,977.51,37,23.0,1.8,6
28.06.2019 04:00:57,47.0954179,10.6672291,946.35,59,24.0,1,7
28.06.2019 08:00:56,47.0959345,10.6676497,798.76,70,28.5,3,4
28.06.2019 12:00:50,47.0977239,10.6660889,929.22,70,29.0,4.2,4
28.06.2019 16:01:04,47.0996257,10.6746918,-0.36,70,31.0,4.6,4
28.06.2019 20:00:53,47.0977261,10.6659974,944.01,54,30.5,2.4,6
28.06.2019 22:00:33,47.0942999,10.6699372,978.61,35,23.0,2.4,4
29.06.2019 00:00:57,47.0950449,10.6699224,997.18,59,23.0,1.8,5
29.06.2019 04:01:03,47.0962193,10.6684916,985.04,65,17.5,1.6,6
29.06.2019 08:00:36,47.0977753,10.6660630,934.83,38,29.0,1.6,6
29.06.2019 12:01:10,0.0000000,0.0000000,0.00,70,30.5,0,0
29.06.2019 16:00:33,47.0979861,10.6660810,933.52,36,27.5,2.6,5
29.06.2019 20:01:09,47.0954315,10.6669800,936.76,70,28.5,3,4
29.06.2019 22:00:36,47.0943796,10.6713589,1050.91,35,21.5,1.2,6
30.06.2019 00:00:12,47.0950652,10.6699143,996.45,12,19.5,4.2,4
30.06.2019 04:01:09,47.0896992,10.6563745,0.03,70,21.0,5.8,3
30.06.2019 08:00:33,47.0978521,10.6660647,935.08,33,30.5,1.6,6
30.06.2019 12:01:10,0.0000000,0.0000000,0.00,70,30.5,0,0
30.06.2019 16:00:33,47.0994445,10.6659352,916.61,33,35.5,2.4,6
30.06.2019 20:01:05,47.0983187,10.6679152,641.14,70,29.0,2.6,5
30.06.2019 22:00:33,47.0946920,10.6727794,1088.25,33,21.5,1.2,6
01.07.2019 00:00:53,47.0785868,10.6752908,990.36,53,19.5,2.6,5
01.07.2019 04:01:10,0.0000000,0.0000000,0.00,70,20.5,0,0
01.07.2019 08:01:08,47.0800182,10.6777502,-0.18,70,30.0,3.8,3
01.07.2019 12:01:10,47.0764289,10.6837078,1015.50,70,28.0,3,4
01.07.2019 16:01:06,47.0764698,10.6838018,1004.44,66,25.0,2.2,5
01.07.2019 20:00:36,47.0767448,10.6834103,1047.01,36,21.0,2.4,5
01.07.2019 22:00:35,47.0919413,10.6722352,1025.76,36,17.5,1.6,4
02.07.2019 00:00:51,47.0951054,10.6694225,990.92,52,18.0,1.8,5
02.07.2019 04:01:03,47.0975804,10.6661144,960.42,64,23.5,1.6,5
02.07.2019 08:00:33,47.0978464,10.6660039,946.59,34,27.0,1.8,5
02.07.2019 12:00:53,47.0977722,10.6661482,907.84,70,30.0,3.4,4
02.07.2019 16:01:08,47.0992818,10.6727083,69.30,70,31.5,3.4,4
02.07.2019 20:00:33,47.0953984,10.6679959,966.11,34,22.5,1.6,5
02.07.2019 22:00:33,47.0925925,10.6697314,912.04,34,21.0,2.4,5
03.07.2019 00:00:33,47.0929517,10.6689422,914.51,34,20.0,1.6,6
03.07.2019 04:00:44,47.0977616,10.6660962,929.41,70,19.0,3,4
03.07.2019 08:01:07,47.0978870,10.6669740,837.28,70,25.0,2.6,5
03.07.2019 12:01:10,0.0000000,0.0000000,0.00,70,23.5,0,0
03.07.2019 16:00:51,47.1000402,10.6665936,1010.68,53,30.5,1.6,7
03.07.2019 20:00:33,47.1003232,10.6675281,1038.77,35,27.5,2,5
03.07.2019 22:00:57,47.0953436,10.6681045,934.92,59,18.0,4.8,4
04.07.2019 00:00:51,47.0932530,10.6690798,932.52,53,16.5,2.2,5
04.07.2019 04:00:33,47.0958790,10.6676072,960.13,35,22.5,1.6,6
04.07.2019 08:00:33,47.0965543,10.6672097,966.80,35,33.5,1.8,6
04.07.2019 12:01:07,47.0984854,10.6667495,962.47,70,30.0,3,4
04.07.2019 16:00:35,47.0977170,10.6659328,917.64,37,31.0,2.4,6
04.07.2019 20:00:59,47.0952715,10.6680718,961.48,61,26.0,3.2,6
04.07.2019 22:01:10,47.0952601,10.6681212,962.65,70,19.5,7.4,3
05.07.2019 00:00:35,47.0942039,10.6693280,970.77,37,18.0,1.6,5
05.07.2019 04:00:35,47.0954138,10.6671361,945.40,37,24.5,1,7
05.07.2019 08:00:33,47.0957431,10.6675125,952.34,36,24.5,1.8,5
05.07.2019 12:01:06,47.0964747,10.6666950,0.28,70,32.0,3,3
05.07.2019 16:00:36,47.0951820,10.6675298,954.34,32,34.0,1.8,6
05.07.2019 20:00:36,47.0953830,10.6680169,967.70,36,21.0,1.6,7
05.07.2019 22:00:36,47.1001437,10.6674285,1028.65,36,18.5,1.4,6
06.07.2019 00:00:57,47.0952214,10.6680645,959.82,58,18.0,1.6,5
06.07.2019 04:00:33,47.0953965,10.6671651,949.92,34,20.0,1,7
06.07.2019 08:01:03,47.0957823,10.6673587,968.75,64,23.0,2,5
06.07.2019 12:01:10,0.0000000,0.0000000,0.00,70,28.0,0,0
06.07.2019 16:01:10,0.0000000,0.0000000,0.00,70,27.0,0,0
06.07.2019 20:01:03,47.0956394,10.6676879,963.05,64,22.5,1.6,6
06.07.2019 22:00:39,47.0947437,10.6682153,964.14,40,18.5,3.2,4
07.07.2019 00:00:33,47.0926393,10.6693068,907.21,34,16.5,1.6,5
07.07.2019 04:01:08,47.0955932,10.6703967,1027.89,70,16.0,2.8,4
07.07.2019 08:00:34,47.0960656,10.6674982,951.77,36,22.0,2.2,5
07.07.2019 12:00:57,47.0958085,10.6676500,966.05,59,29.0,1.8,5
07.07.2019 16:01:10,0.0000000,0.0000000,0.00,70,22.5,0,0
07.07.2019 20:00:57,47.0918696,10.6562368,-0.35,70,17.0,5,3
07.07.2019 22:00:35,47.0933544,10.6693404,941.16,36,14.5,2,6
08.07.2019 00:00:53,47.0925662,10.6695251,912.03,54,14.5,1.4,5
08.07.2019 04:00:35,47.0954811,10.6672422,930.26,36,20.0,1.6,6
08.07.2019 08:00:51,47.0959563,10.6675693,952.14,70,25.0,3.2,4
08.07.2019 12:00:35,47.0960156,10.6674262,948.75,37,23.0,3,5
08.07.2019 16:00:33,47.0960689,10.6673275,950.06,35,25.0,1.8,8
08.07.2019 20:00:57,47.0952987,10.6674675,965.49,59,20.0,3.4,5
08.07.2019 22:00:33,47.0924459,10.6695185,909.45,35,15.5,3.2,5
09.07.2019 00:00:35,47.0930554,10.6687239,913.35,37,16.0,1.4,5
09.07.2019 04:00:51,47.0960675,10.6673178,955.67,54,20.5,2.2,5
09.07.2019 08:01:05,47.0960860,10.6672975,961.95,70,25.0,3.8,4
09.07.2019 12:01:03,47.0959850,10.6671906,965.56,63,25.0,1.6,6
09.07.2019 16:00:33,47.0959971,10.6672326,973.86,33,29.0,2,6
09.07.2019 20:01:05,47.0998342,10.6717683,9.49,70,22.5,3,4
09.07.2019 22:00:35,47.0951954,10.6696029,998.01,34,16.0,2.2,6
10.07.2019 00:00:19,47.0957958,10.6678625,997.39,50,14.5,12.4,3
10.07.2019 04:01:09,47.0970183,10.6640171,0.09,70,19.5,2.2,3
10.07.2019 08:01:09,47.0959414,10.6674649,964.60,70,27.0,3.6,4
10.07.2019 12:01:10,47.0958158,10.6674864,984.41,70,23.5,1.8,4
10.07.2019 16:00:33,47.0958210,10.6674148,940.18,33,28.0,1.4,7
10.07.2019 20:00:55,47.0958341,10.6673782,963.40,70,22.0,2.6,4
10.07.2019 22:01:10,0.0000000,0.0000000,0.00,70,15.0,0,0
11.07.2019 00:01:08,47.0767779,10.6761786,978.04,70,12.0,2.8,4
11.07.2019 04:01:08,47.0862020,10.6781161,-0.35,70,13.0,3.6,3
11.07.2019 08:00:35,47.0909806,10.6813882,1354.43,35,28.5,3,6
11.07.2019 12:00:35,47.0910370,10.6814400,1362.26,35,28.5,2.4,5
11.07.2019 16:00:33,47.0909752,10.6814795,1363.18,34,23.5,2.4,7
11.07.2019 20:01:10,0.0000000,0.0000000,0.00,70,15.0,0,0
11.07.2019 22:01:10,0.0000000,0.0000000,0.00,70,14.5,0,0
12.07.2019 00:00:33,47.0835711,10.6691325,917.46,34,14.5,1.4,5
12.07.2019 04:00:43,47.0950562,10.6673122,933.22,70,23.5,3.2,4
12.07.2019 08:01:10,0.0000000,0.0000000,0.00,70,24.5,0,0
12.07.2019 12:01:07,47.0971654,10.6668710,677.03,70,28.5,3.2,4
12.07.2019 16:01:10,0.0000000,0.0000000,0.00,70,28.5,0,0
12.07.2019 20:01:07,47.0968746,10.6795503,-0.08,70,23.5,5,3
12.07.2019 22:00:33,47.0933203,10.6687992,924.21,32,14.0,2,6
13.07.2019 00:01:10,47.0920406,10.6723946,1030.53,70,14.0,4,4
13.07.2019 04:01:10,0.0000000,0.0000000,0.00,70,17.5,0,0
13.07.2019 08:01:10,0.0000000,0.0000000,0.00,70,19.0,0,0
13.07.2019 12:01:04,47.0960109,10.6676301,946.50,63,30.0,2.2,5
13.07.2019 16:00:35,47.0962090,10.6673221,938.31,33,28.0,3.4,5
13.07.2019 20:00:34,47.0959914,10.6673645,974.45,33,26.5,1.4,5
13.07.2019 22:00:07,47.0926333,10.6719762,1023.88,6,14.5,2.4,4
14.07.2019 00:01:10,0.0000000,0.0000000,0.00,70,15.5,0,0
14.07.2019 04:01:10,0.0000000,0.0000000,0.00,70,14.0,0,0
14.07.2019 08:00:52,47.0860049,10.6763103,1091.88,51,23.0,2.4,5
14.07.2019 12:00:36,47.0861366,10.6763969,1096.01,35,28.5,2,5
14.07.2019 16:00:34,47.0860299,10.6763354,1087.93,34,31.0,1.2,9
14.07.2019 20:00:37,47.0860527,10.6764744,1111.51,36,26.0,1.4,7
14.07.2019 22:00:11,47.0780346,10.6729400,991.48,11,17.0,2.4,4
15.07.2019 00:01:09,47.0791099,10.6727492,915.80,70,16.0,2,4
15.07.2019 04:01:10,47.0993710,10.6709668,0.02,70,17.0,3.4,3
15.07.2019 08:01:10,0.0000000,0.0000000,0.00,70,24.5,0,0
15.07.2019 12:01:10,0.0000000,0.0000000,0.00,70,29.5,0,0
15.07.2019 16:01:04,47.0961477,10.6710613,843.63,70,32.5,6,4
15.07.2019 20:00:58,47.1092168,10.6923582,-0.04,70,25.5,14,3
15.07.2019 22:00:57,47.0837363,10.6735179,942.71,57,16.0,2.4,5
16.07.2019 00:00:35,47.0798856,10.6749275,972.15,35,14.5,1.4,5
16.07.2019 04:00:36,47.0772536,10.6753476,987.57,36,20.0,1.6,6
16.07.2019 08:00:54,47.0477316,10.6692479,-0.16,70,27.5,32.4,3
16.07.2019 12:00:36,47.0771917,10.6754504,974.85,36,32.0,1.6,7
16.07.2019 16:00:33,47.0772248,10.6753816,987.82,34,33.0,3,7
16.07.2019 20:00:33,47.0771742,10.6753921,983.49,34,30.5,1.4,5
16.07.2019 22:01:10,47.0768530,10.6749859,963.44,70,18.5,2.4,4
17.07.2019 00:00:35,47.0767448,10.6720116,926.83,36,13.5,1.6,5
17.07.2019 04:00:57,47.0772438,10.6752787,916.21,58,19.5,2.4,5
17.07.2019 08:01:08,47.0631656,10.6771182,-0.13,70,29.5,10.2,3
17.07.2019 12:01:08,47.0772391,10.6753966,933.07,69,32.0,1.8,6
17.07.2019 16:00:35,47.0771539,10.6754001,984.22,35,30.0,2,7
17.07.2019 20:01:05,47.0780700,10.6757690,986.45,65,24.5,1.2,6
17.07.2019 22:00:36,47.0784734,10.6735698,782.23,37,16.0,1.6,4
18.07.2019 00:01:10,47.0764531,10.6705235,186.79,70,14.5,1.6,4
18.07.2019 04:01:08,47.0804799,10.6753161,1003.56,70,15.0,3.4,4
18.07.2019 08:00:34,47.0861323,10.6764956,1100.55,35,25.0,2.2,5
18.07.2019 12:01:04,47.0861642,10.6765261,1125.93,70,31.5,3.4,4
18.07.2019 16:00:33,47.0859754,10.6766193,1079.91,35,31.0,7,5
18.07.2019 20:01:07,47.0859646,10.6734455,974.52,70,20.0,6,4
18.07.2019 22:01:04,47.0778181,10.6722157,926.46,66,16.5,2,5
19.07.2019 00:00:36,47.0767458,10.6719113,930.83,37,14.5,1.6,5
19.07.2019 04:01:05,47.0814530,10.6753728,0.33,70,19.5,3.6,3
19.07.2019 08:01:06,47.0771410,10.6754382,976.00,70,27.0,6.6,4
19.07.2019 12:01:07,47.0774590,10.6750697,605.81,70,27.0,2.2,4
19.07.2019 16:00:35,47.0771700,10.6753840,979.83,36,31.0,1.2,9
19.07.2019 20:01:10,47.0835673,10.6802626,0.26,70,25.5,5.2,3
19.07.2019 22:00:52,47.0764057,10.6707488,935.95,54,18.0,1.8,5
20.07.2019 00:01:05,47.0775350,10.6720771,927.06,67,21.0,1.6,5
20.07.2019 04:01:10,0.0000000,0.0000000,0.00,70,15.0,0,0
20.07.2019 08:00:33,47.0772549,10.6753994,988.80,35,27.5,2.4,5
20.07.2019 12:01:07,47.0772185,10.6755095,974.81,70,30.5,3,4
20.07.2019 16:01:10,0.0000000,0.0000000,0.00,70,28.0,0,0
20.07.2019 20:01:05,47.0774529,10.6755646,986.07,70,25.5,3.2,4
20.07.2019 22:00:35,47.0758926,10.6707370,937.12,35,18.0,2.4,5
21.07.2019 00:00:33,47.0766205,10.6680649,924.67,33,16.5,1.8,5
21.07.2019 04:01:10,0.0000000,0.0000000,0.00,70,17.5,0,0
21.07.2019 08:01:09,47.0771599,10.6754204,980.87,70,27.0,4,4
21.07.2019 12:00:51,47.0774482,10.6755526,968.81,51,31.5,2,5
21.07.2019 16:00:33,47.0774249,10.6756261,978.04,33,30.0,4.4,5
21.07.2019 20:01:10,0.0000000,0.0000000,0.00,70,25.5,0,0
21.07.2019 22:01:06,47.0761559,10.6693390,931.75,70,17.5,2.6,4
22.07.2019 00:00:33,47.0773704,10.6720390,914.04,30,17.5,1.6,5
22.07.2019 04:00:34,47.0774248,10.6756034,983.52,34,24.0,1.4,6
22.07.2019 08:01:09,47.0823117,10.6761761,0.33,70,27.5,5,3
22.07.2019 12:01:06,47.0774794,10.6755565,986.07,66,31.0,1.4,6
22.07.2019 16:01:08,47.0763008,10.6765055,989.14,70,32.0,38.8,4
22.07.2019 20:01:08,47.0774766,10.6755800,987.73,70,31.0,4.4,4
22.07.2019 22:01:08,47.0759663,10.6701582,915.84,70,21.0,2.6,4
23.07.2019 00:00:33,47.0740618,10.6710416,950.28,34,15.5,1.6,5
23.07.2019 04:00:33,47.0774640,10.6756205,978.11,34,26.5,1.4,6
23.07.2019 08:01:08,47.0770928,10.6753799,980.98,70,28.5,3,4
23.07.2019 12:00:33,47.0771698,10.6754260,986.67,34,31.0,1.8,5
23.07.2019 16:00:33,47.0771987,10.6754350,976.86,34,32.0,1.8,6
23.07.2019 20:00:33,47.0759977,10.6762702,949.46,34,25.5,2.8,5
23.07.2019 22:00:53,47.0764953,10.6703243,936.25,53,21.5,1.6,5
24.07.2019 00:00:35,47.0775315,10.6719663,928.79,35,19.0,1.8,5
24.07.2019 04:00:57,47.0772118,10.6754196,979.60,58,18.0,2,5
24.07.2019 08:01:07,47.0771322,10.6754196,970.08,70,30.5,2.8,4
24.07.2019 12:00:33,47.0772244,10.6754221,979.66,34,30.0,1.6,6
24.07.2019 16:00:35,47.0771789,10.6754253,980.27,36,34.0,1.8,7
24.07.2019 20:01:08,47.0718986,10.6654723,-0.53,70,28.0,6,3
24.07.2019 22:00:34,47.0764442,10.6718147,936.07,36,23.0,1.8,5
25.07.2019 00:00:37,47.0765907,10.6726285,931.84,38,20.0,1.4,5
25.07.2019 04:01:07,47.0772052,10.6745990,957.07,70,23.0,4,4
25.07.2019 08:01:04,47.0801638,10.6767077,-0.21,70,28.5,2.2,4
25.07.2019 12:01:06,47.0789879,10.6780646,-0.18,70,29.5,2.8,3
25.07.2019 16:00:53,47.0766252,10.6769993,981.53,54,31.0,3.4,5
25.07.2019 20:01:10,0.0000000,0.0000000,0.00,70,26.0,0,0
25.07.2019 22:00:57,47.0782320,10.6757021,981.99,59,19.0,2.4,5
26.07.2019 00:00:08,47.0758010,10.6706318,932.93,10,20.5,3,4
26.07.2019 04:01:10,0.0000000,0.0000000,0.00,70,21.5,0,0
26.07.2019 08:01:04,47.0797229,10.6768164,1.67,70,25.5,2,4
26.07.2019 12:01:03,47.0765775,10.6770298,997.39,70,32.5,3,4
26.07.2019 16:01:10,0.0000000,0.0000000,0.00,70,26.0,0,0
26.07.2019 20:01:05,47.0760945,10.6768204,936.73,70,20.5,2.8,4
26.07.2019 22:01:06,47.0741383,10.6716042,0.04,70,17.0,3,3
27.07.2019 00:00:36,47.0768418,10.6702632,934.56,32,15.5,1.4,5
27.07.2019 04:01:10,0.0000000,0.0000000,0.00,70,24.5,0,0
27.07.2019 08:01:08,47.0766373,10.6771701,961.17,70,29.5,2.4,4
27.07.2019 12:01:08,47.0766740,10.6769331,971.03,70,28.0,3.2,4
27.07.2019 16:00:57,47.0767228,10.6769533,972.81,58,27.0,5,5
27.07.2019 20:01:07,47.0764418,10.6764857,962.26,70,23.5,2.6,4
27.07.2019 22:01:10,0.0000000,0.0000000,0.00,70,18.0,0,0
28.07.2019 00:01:07,47.0788541,10.6717260,0.00,70,17.5,2.4,3
28.07.2019 04:01:08,47.0862510,10.6806985,0.05,70,24.5,8,3
28.07.2019 08:01:10,0.0000000,0.0000000,0.00,70,28.5,0,0
28.07.2019 12:01:05,47.0765927,10.6770932,961.69,66,28.0,1.6,5
28.07.2019 16:01:10,47.0768174,10.6771664,945.27,70,25.0,5.2,5
28.07.2019 20:01:07,47.0785901,10.6781313,-0.02,70,21.5,2.8,3
28.07.2019 22:01:07,47.0761312,10.6717028,941.12,70,23.5,3.8,4
29.07.2019 00:00:33,47.0758867,10.6771897,939.09,35,17.5,1.4,5
29.07.2019 04:01:10,0.0000000,0.0000000,0.00,70,20.0,0,0
29.07.2019 08:01:07,47.0789768,10.6766959,-0.40,70,31.0,2.6,3
29.07.2019 12:01:10,0.0000000,0.0000000,0.00,70,30.5,0,0
29.07.2019 16:00:33,47.0765955,10.6770056,990.07,35,34.5,3.6,6
29.07.2019 20:01:10,0.0000000,0.0000000,0.00,70,25.0,0,0
29.07.2019 22:01:07,47.0759061,10.6708317,930.26,70,19.5,3.2,4
30.07.2019 00:01:03,47.0761104,10.6717069,928.26,65,26.5,1.4,5
30.07.2019 04:01:07,47.0047507,10.7218749,0.05,70,22.5,42,3
30.07.2019 08:01:10,47.0760032,10.6757731,-0.22,70,30.0,2.4,3
30.07.2019 12:01:01,47.0771323,10.6729476,934.56,70,34.0,5.6,4
30.07.2019 16:01:02,47.0790660,10.6747838,-0.06,70,30.0,4,3
30.07.2019 20:01:10,47.0762942,10.6780964,-0.26,70,29.0,2.6,3
30.07.2019 22:01:03,47.0763908,10.6712680,936.13,63,21.5,2.2,5
31.07.2019 00:00:33,47.0763909,10.6719134,934.75,33,29.5,1.4,5
31.07.2019 04:01:09,47.0825465,10.6809669,0.63,70,23.5,5.6,3
31.07.2019 08:00:33,47.0764264,10.6764420,962.49,33,22.5,1.4,5
31.07.2019 12:00:35,47.0766982,10.6770818,989.01,34,25.5,1.4,6
31.07.2019 16:00:33,47.0765595,10.6769893,1003.35,33,30.0,3.4,6
31.07.2019 20:01:06,47.0768185,10.6766143,1002.52,70,23.5,2.4,4
31.07.2019 22:00:33,47.0773851,10.6770880,1004.02,30,22.5,3.2,5
01.08.2019 00:00:36,47.0774241,10.6743729,942.63,36,23.5,1.4,4
01.08.2019 04:01:08,47.0773947,10.6743599,938.84,68,30.0,2.6,5
01.08.2019 08:01:06,47.0765981,10.6764434,918.79,66,26.0,1.4,5
01.08.2019 12:00:36,47.0764907,10.6764201,983.16,36,29.0,3.4,5
01.08.2019 16:00:33,47.0764589,10.6765406,971.42,34,30.5,3.4,6
01.08.2019 20:01:04,47.0765033,10.6765301,975.02,65,34.0,2.4,5
01.08.2019 22:00:49,47.0767773,10.6731645,969.90,50,21.0,4.2,3
02.08.2019 00:01:10,0.0000000,0.0000000,0.00,70,23.5,0,0
02.08.2019 04:00:56,47.0828678,10.6804697,0.19,70,24.0,4.8,3
02.08.2019 08:01:08,47.0771432,10.6753249,979.87,70,26.0,4.2,4
02.08.2019 12:00:35,47.0770876,10.6754509,993.80,35,29.0,3.4,5
02.08.2019 16:00:35,47.0772717,10.6756251,976.14,35,25.5,1.8,6
02.08.2019 20:01:08,47.0780081,10.6758287,904.09,70,20.0,2.2,4
02.08.2019 22:01:08,46.9897570,10.6542266,-0.14,70,17.0,48,3
03.08.2019 00:01:10,0.0000000,0.0000000,0.00,70,23.5,0,0
03.08.2019 04:01:08,47.0819295,10.6798377,0.24,70,27.5,4.4,3
03.08.2019 08:00:58,47.0771438,10.6754365,985.27,60,23.5,1.4,5
03.08.2019 12:00:40,47.0771728,10.6753823,989.09,70,27.0,4.2,4
03.08.2019 16:00:37,47.0772587,10.6754480,984.31,38,26.0,2.4,7
03.08.2019 20:00:58,47.0772523,10.6755531,976.78,60,25.0,1.2,5
03.08.2019 22:00:36,47.0784913,10.6759320,987.95,37,14.5,1.4,6
04.08.2019 00:01:07,47.0775270,10.6752243,974.32,70,25.0,2.6,4
04.08.2019 04:00:35,47.0778041,10.6747619,979.80,36,25.5,1.8,5
04.08.2019 08:00:33,47.0778038,10.6748242,982.57,35,29.5,1.8,5
04.08.2019 12:00:33,47.0774524,10.6755824,983.40,35,31.5,1.4,6
04.08.2019 16:01:03,47.0774358,10.6754440,991.95,65,34.0,2,5
04.08.2019 20:01:07,47.0773392,10.6759273,932.28,69,25.0,2.4,5
04.08.2019 22:00:06,47.0784989,10.6759635,994.00,8,14.5,3.2,5
05.08.2019 00:01:10,0.0000000,0.0000000,0.00,70,17.0,0,0
05.08.2019 04:00:55,47.0763759,10.6764313,978.64,70,26.0,4,4
05.08.2019 08:00:33,47.0765040,10.6765133,961.30,36,27.5,1.6,5
05.08.2019 12:00:36,47.0765083,10.6765011,969.04,35,32.0,1.4,6
05.08.2019 16:00:33,47.0765493,10.6769175,981.19,33,32.0,1.8,7
05.08.2019 20:00:34,47.0759756,10.6771040,944.92,34,21.5,3,5
05.08.2019 22:00:11,47.0769398,10.6726926,943.54,11,21.5,3.4,4
06.08.2019 00:01:10,0.0000000,0.0000000,0.00,70,18.0,0,0
06.08.2019 04:01:06,47.0764389,10.6764864,969.39,70,24.5,3.6,4
06.08.2019 08:01:10,0.0000000,0.0000000,0.00,70,26.5,0,0
06.08.2019 12:00:35,47.0767498,10.6770786,989.13,31,35.0,2.4,5
06.08.2019 16:00:33,47.0763952,10.6771907,983.47,34,28.5,2.6,6
06.08.2019 20:00:35,47.0792227,10.6762724,992.89,36,16.5,3,5
06.08.2019 22:00:41,47.0780092,10.6748041,987.28,42,16.5,3.2,4
07.08.2019 00:01:08,47.0761813,10.6767852,904.53,70,19.0,6,4
07.08.2019 04:00:57,47.0779437,10.6747531,985.85,58,24.5,1.8,5
07.08.2019 08:00:33,47.0774711,10.6755849,984.19,35,29.0,1.6,5
07.08.2019 12:01:10,0.0000000,0.0000000,0.00,70,25.0,0,0
07.08.2019 16:00:33,47.0771401,10.6754106,984.28,35,26.5,1.8,6
07.08.2019 20:00:33,47.0771818,10.6755312,981.34,35,26.0,2.2,6
