Longitude,Latitude,Time,Temperature,elevation
10.682099,47.0771032,2019-12-03T03:01:10Z,10,995
10.6796256,47.0766562,2019-12-03T07:01:04Z,31,929
10.6871582,47.0762523,2019-12-03T11:01:10Z,25.5,919
10.6871582,47.0762523,2019-12-03T15:01:10Z,25.5,919
10.6809681,47.078706,2019-12-03T19:00:54Z,21.5,1003
10.678754,47.0763575,2019-12-03T21:00:36Z,26,898
10.6787221,47.0762764,2019-12-03T23:00:36Z,26.5,898
10.6844215,47.0735836,2019-12-04T03:01:09Z,4.5,1037
10.6793162,47.0765264,2019-12-04T07:00:33Z,26.5,929
10.6794853,47.0765658,2019-12-04T11:00:34Z,28,929
10.6794853,47.0765658,2019-12-04T15:01:10Z,27,929
10.688112,47.069769,2019-12-04T19:00:45Z,27.5,1316
10.6823956,47.0768239,2019-12-04T21:01:05Z,29.5,961
10.6755826,47.0776882,2019-12-04T23:00:35Z,6.5,931
10.6785328,47.0752077,2019-12-05T03:01:09Z,26,893
10.6793071,47.0765527,2019-12-05T07:00:35Z,28.5,929
10.6799239,47.0763801,2019-12-05T11:00:51Z,28,931
10.6792352,47.0725819,2019-12-05T15:01:08Z,25.5,1100
10.6785292,47.0766716,2019-12-05T19:00:34Z,14,940
10.6786381,47.0764972,2019-12-05T21:00:05Z,25.5,940
10.680737,47.0761866,2019-12-05T23:01:08Z,4,898
10.680737,47.0761866,2019-12-06T03:01:10Z,4,898
10.680737,47.0761866,2019-12-06T07:01:10Z,23,898
10.680737,47.0761866,2019-12-06T11:01:10Z,26,898
10.680737,47.0761866,2019-12-06T15:01:10Z,26.5,898
10.6758873,47.0766965,2019-12-06T19:01:07Z,10.5,918
10.6758873,47.0766965,2019-12-06T21:01:10Z,4.5,918
10.6859283,47.0770113,2019-12-06T23:00:51Z,4.5,995
10.676974,47.0790531,2019-12-07T03:01:08Z,6,963
10.6830261,47.0764206,2019-12-07T07:00:38Z,31,969
10.68301,47.0764122,2019-12-07T11:01:08Z,30.5,969
10.6830166,47.0764468,2019-12-07T15:01:08Z,27.5,969
10.6795399,47.0767083,2019-12-07T19:01:01Z,20.5,929
10.6796251,47.0770665,2019-12-07T21:00:33Z,29.5,966
10.6739328,47.0741913,2019-12-07T23:01:08Z,6,946
10.6768333,47.0781726,2019-12-08T03:00:33Z,2,947
10.6811007,47.0765998,2019-12-08T07:00:35Z,23,942
10.6863626,47.0780772,2019-12-08T11:01:07Z,26.5,1012
10.681252,47.077001,2019-12-08T15:01:01Z,28,990
10.6768462,47.0765208,2019-12-08T19:00:33Z,21.5,927
10.6761959,47.0772427,2019-12-08T21:00:12Z,17.5,938
10.6776857,47.0764964,2019-12-08T23:00:33Z,20,939
10.6776857,47.0764964,2019-12-09T03:01:10Z,9.5,939
10.6788722,47.0764356,2019-12-09T07:00:34Z,23.5,932
10.6789112,47.076533,2019-12-09T11:01:03Z,28.5,932
10.6788594,47.0765012,2019-12-09T15:00:33Z,27.5,932
10.6792921,47.0793587,2019-12-09T19:01:06Z,10.5,1016
10.6792921,47.0793587,2019-12-09T21:01:10Z,25.5,1016
10.6792921,47.0793587,2019-12-09T23:01:10Z,29,1016
10.6800294,47.0761686,2019-12-10T03:01:07Z,9,896
10.6795541,47.0766001,2019-12-10T07:00:33Z,21,929
10.6795336,47.0765543,2019-12-10T11:00:33Z,24.5,929
10.6795268,47.0767125,2019-12-10T15:01:07Z,29,929
10.6823731,47.0768942,2019-12-10T19:00:37Z,27.5,961
10.6790659,47.0767572,2019-12-10T21:00:33Z,13,932
10.6788846,47.0765384,2019-12-10T23:00:36Z,26,932
10.6773478,47.0762829,2019-12-11T03:00:34Z,4.5,902
10.6794714,47.076475,2019-12-11T07:00:33Z,34,929
10.6789031,47.0770678,2019-12-11T11:01:09Z,26,962
10.6794934,47.07657,2019-12-11T15:01:09Z,26.5,929
10.6822526,47.0767974,2019-12-11T19:00:59Z,20,961
10.6762705,47.0774616,2019-12-11T21:00:54Z,10,938
10.6777591,47.0764548,2019-12-11T23:02:54Z,20.5,939
10.6766329,47.0764352,2019-12-12T03:00:57Z,9,927
10.6794819,47.0764795,2019-12-12T07:00:36Z,25.5,929
10.6635729,47.089114,2019-12-12T11:01:10Z,26.5,861
10.6795451,47.0766141,2019-12-12T15:01:10Z,28.5,929
10.6819355,47.0768595,2019-12-12T19:00:37Z,25,951
10.6781229,47.0762493,2019-12-12T21:00:57Z,2.5,906
10.6823375,47.0768891,2019-12-12T23:01:09Z,2,961
10.678581,47.0765993,2019-12-13T03:00:57Z,7.5,940
10.6809975,47.0767045,2019-12-13T07:00:33Z,27,936
10.6808778,47.0767426,2019-12-13T11:00:33Z,22,936
10.6809076,47.0765141,2019-12-13T15:01:06Z,24,936
10.6809076,47.0765141,2019-12-13T19:01:10Z,13.5,936
10.6809076,47.0765141,2019-12-13T21:01:10Z,31.5,936
10.6782315,47.0765618,2019-12-13T23:00:34Z,20,940
10.6796823,47.0761743,2019-12-14T03:00:33Z,7,895
10.6794465,47.0765633,2019-12-14T07:00:33Z,27.5,929
10.6678948,47.0856285,2019-12-14T11:01:08Z,26,861
10.6795507,47.0765812,2019-12-14T15:01:08Z,25.5,929
10.6758848,47.0775108,2019-12-14T19:00:35Z,5.5,938
10.6807177,47.0768239,2019-12-14T21:00:35Z,21.5,936
10.6807177,47.0768239,2019-12-14T23:01:10Z,20.5,936
10.6831062,47.076579,2019-12-15T03:00:35Z,22,969
10.6829509,47.0764773,2019-12-15T07:00:35Z,22.5,969
10.6899672,47.0733805,2019-12-15T11:01:01Z,28,1119
10.6829031,47.076397,2019-12-15T15:00:34Z,29,969
10.6764062,47.0779831,2019-12-15T19:00:35Z,12.5,945
10.6788353,47.0770643,2019-12-15T21:00:33Z,5.5,962
10.6829712,47.0765751,2019-12-15T23:00:34Z,20.5,969
10.6807539,47.0761737,2019-12-16T03:01:03Z,9,898
10.6794619,47.0765686,2019-12-16T07:00:35Z,31.5,929
10.6795839,47.0764757,2019-12-16T11:00:34Z,31,929
10.679558,47.0765455,2019-12-16T15:00:34Z,28.5,929
10.6807584,47.0765142,2019-12-16T19:01:07Z,9,936
10.6829597,47.0764602,2019-12-16T21:00:33Z,27.5,969
10.6831247,47.0764775,2019-12-16T23:00:33Z,26.5,969
10.682821,47.0766303,2019-12-17T03:01:04Z,24,969
10.6830214,47.0765455,2019-12-17T07:01:06Z,24.5,969
10.6829963,47.0765266,2019-12-17T11:03:04Z,25,969
10.6831271,47.0766126,2019-12-17T15:01:03Z,28.5,969
10.6831271,47.0766126,2019-12-17T19:01:10Z,10,969
10.6762242,47.0772284,2019-12-17T21:00:35Z,23.5,938
10.67616,47.0784074,2019-12-17T23:00:05Z,22.5,938
10.67616,47.0784074,2019-12-18T03:01:10Z,9.5,938
10.6831505,47.0855219,2019-12-18T07:01:07Z,33,1337
10.6830568,47.0764373,2019-12-18T11:00:34Z,27.5,969
10.6829897,47.0764308,2019-12-18T15:00:33Z,29.5,969
10.6762394,47.0770774,2019-12-18T19:00:34Z,23.5,938
10.6866149,47.0760035,2019-12-18T21:01:10Z,9,922
10.683082,47.0766644,2019-12-18T23:00:34Z,25.5,969
10.6863486,47.0768813,2019-12-19T03:01:06Z,11,966
10.6794482,47.0766279,2019-12-19T07:00:33Z,27.5,929
10.679655,47.0763603,2019-12-19T11:00:57Z,31,895
10.6793974,47.0765839,2019-12-19T15:00:33Z,31,929
10.6837557,47.0768031,2019-12-19T19:00:33Z,23,970
10.6852085,47.0768445,2019-12-19T21:00:35Z,7,965
10.675896,47.0762966,2019-12-19T23:01:09Z,9,891
10.683031,47.0765989,2019-12-20T03:00:33Z,30.5,969
10.683031,47.0765989,2019-12-20T07:01:10Z,30.5,969
10.6830915,47.0762952,2019-12-20T11:01:06Z,29.5,920
10.6958191,47.0803749,2019-12-20T15:01:12Z,33,1161
10.6958191,47.0803749,2019-12-20T19:01:10Z,10.5,1161
10.6958191,47.0803749,2019-12-20T21:01:10Z,15.5,1161
10.6761407,47.0785241,2019-12-20T23:00:36Z,9,938
10.6910119,47.0788796,2019-12-21T03:01:09Z,8.5,1066
10.6833083,47.0762281,2019-12-21T07:00:36Z,32,920
10.6832956,47.0763304,2019-12-21T11:01:10Z,30,920
10.6833559,47.076195,2019-12-21T15:00:36Z,30.5,920
10.6833559,47.076195,2019-12-21T19:01:10Z,11.5,920
10.6830129,47.0764739,2019-12-21T21:01:06Z,26.5,969
10.6715882,47.0785067,2019-12-21T23:01:10Z,31.5,872
10.6837444,47.076777,2019-12-22T03:00:35Z,7,970
10.6837444,47.076777,2019-12-22T07:01:10Z,23.5,970
10.6837444,47.076777,2019-12-22T11:01:10Z,26,970
10.6837444,47.076777,2019-12-22T15:01:10Z,26.5,970
10.6764344,47.0773043,2019-12-22T19:00:53Z,7.5,945
10.6784435,47.0768339,2019-12-22T21:00:33Z,7,940
10.6791328,47.0770117,2019-12-22T23:00:34Z,25.5,962
10.6791328,47.0770117,2019-12-23T03:01:10Z,8,962
10.6794465,47.0765327,2019-12-23T07:00:33Z,24.5,929
10.679394,47.0764793,2019-12-23T11:01:08Z,27,929
10.6794843,47.076486,2019-12-23T15:01:07Z,29,929
10.6794843,47.076486,2019-12-23T19:01:10Z,30.5,929
10.6776227,47.076616,2019-12-23T21:00:33Z,12,939
10.6767099,47.0776405,2019-12-23T23:00:36Z,7,945
10.6891667,47.0772302,2019-12-24T03:00:33Z,7,980
10.6891667,47.0772302,2019-12-24T07:01:10Z,26.5,980
10.6891667,47.0772302,2019-12-24T11:01:10Z,28.5,980
10.6831394,47.0762408,2019-12-24T15:00:35Z,29.5,920
10.6786432,47.0765439,2019-12-24T19:01:07Z,8,940
10.6786432,47.0765439,2019-12-24T21:01:10Z,25.5,940
10.6786432,47.0765439,2019-12-24T23:01:10Z,23.5,940
10.6786432,47.0765439,2019-12-25T03:01:10Z,25,940
10.6786432,47.0765439,2019-12-25T07:01:10Z,23.5,940
10.6786432,47.0765439,2019-12-25T11:01:10Z,22.5,940
10.6786432,47.0765439,2019-12-25T15:01:10Z,31.5,940
10.6786432,47.0765439,2019-12-25T19:01:10Z,25.5,940
10.676212,47.077294,2019-12-25T21:00:36Z,14.5,938
10.6779483,47.0762949,2019-12-25T23:00:35Z,21.5,906
10.6779483,47.0762949,2019-12-26T03:01:10Z,12,906
10.6794789,47.0765955,2019-12-26T07:01:05Z,28.5,929
10.6794951,47.0765794,2019-12-26T11:00:59Z,28.5,929
10.6794643,47.0765689,2019-12-26T15:00:33Z,26,929
10.6762159,47.0770925,2019-12-26T19:00:33Z,19.5,938
10.6859346,47.0767795,2019-12-26T21:00:33Z,9.5,966
10.6882292,47.0772341,2019-12-26T23:01:10Z,8,990
10.6769436,47.0765928,2019-12-27T03:00:57Z,9.5,934
10.6769436,47.0765928,2019-12-27T07:01:10Z,26,934
10.6769436,47.0765928,2019-12-27T11:01:10Z,23,934
10.6769436,47.0765928,2019-12-27T15:01:10Z,24.5,934
10.6769436,47.0765928,2019-12-27T19:01:10Z,21,934
10.6769436,47.0765928,2019-12-27T21:01:10Z,24.5,934
10.6803894,47.0763392,2019-12-27T23:01:05Z,9,896
10.6803894,47.0763392,2019-12-28T03:01:10Z,7,896
10.6796037,47.076206,2019-12-28T07:00:59Z,28.5,895
10.6794797,47.0765129,2019-12-28T11:01:06Z,29,929
10.6795524,47.0764314,2019-12-28T15:00:35Z,25.5,929
10.6737132,47.0817956,2019-12-28T19:01:08Z,28.5,878
10.6807783,47.0762262,2019-12-28T21:01:05Z,3.5,898
10.6759056,47.0772351,2019-12-28T23:01:03Z,3,938
10.6891589,47.0776088,2019-12-29T03:01:10Z,2,1023
10.6891589,47.0776088,2019-12-29T07:01:10Z,23,1023
10.6837808,47.0743414,2019-12-29T11:01:07Z,19,994
10.6834525,47.0765028,2019-12-29T15:01:03Z,22.5,970
10.6833549,47.07447,2019-12-29T19:01:02Z,22,984
10.679487,47.0765691,2019-12-29T21:00:53Z,25.5,929
10.679486,47.0765383,2019-12-29T23:01:10Z,26,929
10.6860135,47.0756729,2019-12-30T03:01:06Z,2,910
10.6837679,47.0762965,2019-12-30T07:00:35Z,24.5,921
10.6837679,47.0762965,2019-12-30T11:01:10Z,23.5,921
10.6837679,47.0762965,2019-12-30T15:01:10Z,27,921
10.6837679,47.0762965,2019-12-30T19:01:10Z,4.5,921
10.6835216,47.0758934,2019-12-30T21:01:10Z,6.5,921
10.6853208,47.0767503,2019-12-30T23:00:34Z,10.5,965
10.6888478,47.0758251,2019-12-31T03:00:37Z,4,908
10.6838267,47.0762773,2019-12-31T07:00:34Z,21,921
10.6837454,47.0763668,2019-12-31T11:01:03Z,25.5,921
10.6839429,47.0762571,2019-12-31T15:00:33Z,24,921
10.6838921,47.0761397,2019-12-31T19:01:07Z,22,921
10.6882381,47.0766755,2019-12-31T21:00:34Z,11,942
10.6816526,47.0764915,2019-12-31T23:00:35Z,19.5,951
10.6794765,47.0765278,2020-01-01T03:00:34Z,25.5,929
10.6793957,47.0765744,2020-01-01T07:00:34Z,24.5,929
10.6795544,47.0766644,2020-01-01T11:01:07Z,19.5,929
10.6793535,47.0767797,2020-01-01T15:01:00Z,23,929
10.6793535,47.0767797,2020-01-01T19:01:10Z,26.5,929
10.6793535,47.0767797,2020-01-01T21:01:10Z,29,929
10.6765718,47.0769349,2020-01-01T23:01:06Z,13,927
10.676442,47.0762366,2020-01-02T03:00:33Z,9.5,896
10.676442,47.0762366,2020-01-02T07:01:10Z,23.5,896
10.676442,47.0762366,2020-01-02T11:01:10Z,24,896
10.6793132,47.0768138,2020-01-02T15:00:51Z,24.5,929
10.6793891,47.077042,2020-01-02T19:01:09Z,26,966
10.6794345,47.0765769,2020-01-02T21:01:09Z,24.5,929
10.6770022,47.0765093,2020-01-02T23:01:03Z,7.5,934
10.6770022,47.0765093,2020-01-03T03:01:10Z,7.5,934
10.6809005,47.0765835,2020-01-03T07:00:35Z,21,936
10.6808673,47.0765727,2020-01-03T11:01:06Z,26.5,936
10.6807574,47.0766979,2020-01-03T15:01:12Z,22.5,936
10.6807574,47.0766979,2020-01-03T19:01:10Z,25,936
10.6765557,47.0794837,2020-01-03T21:01:10Z,10.5,959
10.6760543,47.0772777,2020-01-03T23:00:34Z,8.5,938
10.6877331,47.0767108,2020-01-04T03:00:33Z,6.5,954
10.6810592,47.0763244,2020-01-04T07:01:04Z,27,901
10.6810592,47.0763244,2020-01-04T11:01:10Z,25.5,901
10.6810434,47.07676,2020-01-04T15:01:08Z,25,942
10.6830124,47.0766392,2020-01-04T19:00:52Z,16,969
10.6830434,47.0767508,2020-01-04T21:00:59Z,25,969
10.6830434,47.0767508,2020-01-04T23:01:10Z,7.5,969
10.6770639,47.0766375,2020-01-05T03:00:34Z,24.5,934
10.6794433,47.0765475,2020-01-05T07:00:33Z,23,929
10.6793762,47.0765778,2020-01-05T11:01:06Z,23.5,929
10.6784106,47.0781153,2020-01-05T15:01:08Z,24.5,964
10.6784106,47.0781153,2020-01-05T19:01:10Z,16,964
10.6797868,47.0812147,2020-01-05T21:01:05Z,25.5,1055
10.6855861,47.0755723,2020-01-05T23:00:33Z,2.5,911
10.6831904,47.0762388,2020-01-06T03:00:57Z,3,920
10.683163,47.0760451,2020-01-06T07:00:33Z,25,920
10.6832509,47.0763087,2020-01-06T11:01:08Z,22,920
10.6831901,47.0761806,2020-01-06T15:00:36Z,23.5,920
10.6769925,47.0990772,2020-01-06T19:01:10Z,25.5,1300
10.6794409,47.0765594,2020-01-06T21:01:07Z,25,929
10.6770348,47.0791199,2020-01-06T23:00:36Z,4,963
10.6754942,47.0781901,2020-01-07T03:00:34Z,9,928
10.6829641,47.0766507,2020-01-07T07:01:07Z,22,969
10.6780308,47.0739816,2020-01-07T11:01:07Z,23,1012
10.6780308,47.0739816,2020-01-07T15:01:10Z,25.5,1012
10.6803637,47.057882,2020-01-07T19:01:00Z,5.5,1544
10.6803637,47.057882,2020-01-07T21:01:10Z,15,1544
10.6794443,47.0765232,2020-01-07T23:00:33Z,23,929
10.6876621,47.0768079,2020-01-08T03:00:34Z,2,954
10.6794677,47.076649,2020-01-08T07:00:35Z,25,929
10.6794746,47.0765398,2020-01-08T11:01:07Z,28,929
10.6791393,47.0769666,2020-01-08T15:01:10Z,26,962
10.6824559,47.0859429,2020-01-08T19:01:06Z,26.5,1338
10.6783432,47.0764614,2020-01-08T21:01:05Z,14,940
10.6783432,47.0764614,2020-01-08T23:01:10Z,7,940
10.6908366,47.0769808,2020-01-09T03:01:10Z,8,1001
10.679103,47.0766093,2020-01-09T07:00:33Z,27,932
10.6790591,47.0765173,2020-01-09T11:01:06Z,27,932
10.6784775,47.0771143,2020-01-09T15:01:10Z,24,957
10.6784775,47.0771143,2020-01-09T19:01:10Z,8.5,957
10.6784775,47.0771143,2020-01-09T21:01:10Z,28,957
10.6825354,47.0772633,2020-01-09T23:01:10Z,29,995
10.6794604,47.0766112,2020-01-10T03:00:33Z,21,929
10.6794917,47.0765299,2020-01-10T07:00:33Z,28.5,929
10.6784653,47.0785212,2020-01-10T11:01:08Z,23,970
10.6790946,47.0769817,2020-01-10T15:01:09Z,25.5,962
10.6777753,47.0764203,2020-01-10T19:00:33Z,16,939
10.6786849,47.0770735,2020-01-10T21:00:33Z,10.5,962
10.6786849,47.0770735,2020-01-10T23:01:10Z,6.5,962
10.6772199,47.0767637,2020-01-11T03:01:10Z,6,934
10.680873,47.0765765,2020-01-11T07:00:36Z,18.5,936
10.6815094,47.0769427,2020-01-11T11:01:05Z,19,942
10.6814883,47.0766978,2020-01-11T15:01:07Z,21.5,942
10.6770305,47.0758824,2020-01-11T19:01:08Z,15,902
10.6733635,47.0699081,2020-01-11T21:01:08Z,2,1132
10.6769983,47.0765638,2020-01-11T23:00:35Z,22.5,934
10.6781885,47.075931,2020-01-12T03:00:35Z,1.5,906
10.6794675,47.0765173,2020-01-12T07:00:35Z,17.5,929
10.6794723,47.0768823,2020-01-12T11:00:39Z,22.5,929
10.6794723,47.0768823,2020-01-12T15:01:10Z,23.5,929
10.6838357,47.0768452,2020-01-12T19:00:33Z,5,970
10.6808546,47.0773303,2020-01-12T21:00:33Z,1.5,982
10.6932643,47.0764719,2020-01-12T23:01:10Z,2.5,1010
10.6976467,47.0806779,2020-01-13T03:00:33Z,2,1215
